-46 -52 2 5251
-63 -35 -2 5661
43 4 -1 0
-10 67 4 1001
-56 -16 -4 1653
-3 51 0 175
-24 -4 0 17134
66 -4 -4 0
-26 -56 1 0
-64 -5 -2 11427
56 29 -2 5667
37 13 3 0
-19 -24 -3 3116
47 -69 -4 17250
7 -32 1 0
-26 11 2 4
60 42 0 0
23 8 0 0
-30 45 -4 175
-20 66 -1 6664
11 -12 -3 0
-26 51 1 2044
-13 -64 1 0
-32 -15 1 0
-62 7 -1 5101
-59 16 2 3890
-16 -40 2 0
-58 -45 4 1451
-66 9 -3 1916
-46 7 0 376
-15 47 -3 912
28 8 1 0
-2 44 1 1764
-29 -5 -1 0
-61 -22 -2 1653
-17 -68 4 0
50 43 -3 7477
-57 19 4 3890
28 -35 2 580
-56 -3 2 376
-56 33 -3 1448
23 41 4 1
9 -60 -1 58
-38 -56 -4 1412
-38 -43 2 25480
-56 16 3 957
-12 -42 -2 0
-33 15 3 13
-30 -47 3 0
41 21 -1 42807
-63 13 1 1916
55 -20 1 0
39 15 0 38934
-17 -55 1 0
-27 -19 0 0
-19 -15 -2 0
66 -11 2 0
10 2 2 153
19 -30 4 11317
-19 49 -4 175
13 8 -1 436
-5 58 -1 1001
61 25 -2 5667
-43 -36 2 12937
24 6 0 522
37 -42 1 2867
25 16 -1 5259
-63 -14 1 0
44 22 -3 26500
68 12 -3 0
3 41 -2 2221
19 54 -1 141
-3 -14 4 0
48 -10 0 7548
43 -16 1 0
-21 -62 1 24902
-4 -7 1 724
57 -23 1 16819
60 -11 2 36830
-10 -2 0 349
66 30 -2 5667
2 37 1 0
29 66 -4 23893
55 4 3 18972
14 -13 2 6616
-13 49 1 1001
-47 41 -3 1448
28 -56 -4 58
-11 42 -4 9706
11 -28 2 341
-1 -6 -4 26314
-45 17 3 3711
-54 0 -3 1392
18 62 3 840
-47 -1 4 1356
-15 -72 -3 0
19 -41 -4 1500
-23 -63 1 902
39 51 1 0
5 -12 4 0
-6 -51 4 0
-32 12 -1 376
-25 3 -4 0
-73 26 2 3890
18 -15 2 0
67 0 -4 0
-66 16 3 3890
-32 8 -2 22411
41 -35 0 3642
-47 -27 4 3547
-35 45 -1 10227
-48 -16 -4 0
-45 -43 -3 231
22 -59 3 58
-47 -18 -3 0
-10 38 -1 840
20 -30 3 899
-38 -10 0 0
-65 -4 -3 24040
-34 -57 1 7283
-17 66 2 12360
5 -27 -2 38
20 -56 0 58
33 -38 1 439
-28 63 4 2276
-13 41 3 175
35 -44 -3 22842
10 6 -2 19079
-10 50 -3 840
-19 -65 -3 902
-46 -42 3 1451
-35 40 4 2241
-44 -62 0 7283
39 59 0 38631
-3 -51 0 0
-7 -65 -1 0
11 -5 -3 85
-19 39 1 175
73 2 -4 0
-5 43 -2 2512
44 -18 3 0
51 -51 -2 2368
1 -10 -2 0
-21 -53 3 18962
58 -29 -3 16153
43 33 4 0
-4 44 -1 175
-4 -36 -4 0
-60 13 -4 27534
-38 -44 4 231
45 -20 -4 0
52 -57 2 3550
-12 -19 2 0
3 41 3 1
-60 -19 -4 1653
10 32 0 2838
46 -17 1 3540
4 -54 -1 2661
-21 -52 0 0
19 10 -2 0
15 11 2 0
22 46 1 43987
-57 -41 3 5318
42 2 -3 1110
-16 -57 4 0
32 28 -1 4709
-17 -11 -4 682
-12 10 -4 0
30 -16 -2 0
17 -19 4 439
8 -48 0 685
-12 -13 1 162
26 24 -2 33139
-59 -25 1 0
23 -5 2 0
37 -45 -4 38
48 -11 4 3983
-30 17 -1 261
66 13 -2 33301
18 14 -4 0
-9 40 2 175
2 29 2 0
59 -36 -1 38
42 -4 4 4940
-37 -1 -1 4616
70 22 4 47621
3 11 -2 8
43 -40 4 439
46 -49 3 827
-10 18 -3 0
44 -51 0 38
-2 28 -3 954
36 64 1 50495
39 9 -4 0
-1 46 2 3003
-12 32 0 175
-41 61 2 175
33 58 -1 0
-4 37 1 840
-10 66 4 5151
-55 13 -4 1916
26 -53 4 58
-62 0 -1 1392
4 63 4 175
44 17 4 44608
7 -42 2 17841
-12 12 -1 56
-29 4 3 7688
22 -53 -1 58
40 -44 0 38
-6 -27 -2 0
42 36 2 0
3 -18 4 0
21 31 -1 922
-67 -34 -1 5661
44 -10 4 0
-75 6 2 1916
-60 -13 -2 16047
19 -32 3 58
58 -3 2 6353
-56 -11 4 0
-9 -15 0 43673
-15 -70 3 0
32 52 -2 0
34 -44 2 11335
-50 50 0 2241
-1 62 0 840
-31 -13 0 0
44 -1 4 0
10 36 -2 4711
2 -43 0 2574
-52 12 -2 15748
-30 -39 3 1018
15 -3 4 0
-16 63 1 1001
46 39 1 0
-57 15 1 1996
-21 66 0 6664
26 5 -2 0
-34 -9 1 0
-39 -17 -3 0
20 53 -2 5924
-4 47 -2 175
54 -63 4 10006
8 -45 -2 2559
67 -17 1 0
-26 18 2 4
13 67 4 34905
-45 58 1 175
14 6 -3 201
53 18 -4 10849
-8 -33 2 162
-28 72 4 8632
-22 -72 4 0
32 50 -4 7812
-2 -71 2 2661
-57 -52 4 1451
-22 -32 -1 162
-30 -35 -3 162
19 32 4 1
-65 26 -3 3890
22 39 2 141
-56 46 1 2241
-10 -23 1 21
16 -28 -1 25180
6 -58 3 2661
17 38 4 4457
-35 52 -3 175
12 -26 -4 38
16 -46 -3 58
-57 -37 2 5661
-51 41 -2 1448
7 59 4 840
-11 -10 1 0
-73 -4 2 14670
-50 -39 3 1816
-45 46 3 164
-31 -71 4 0
-16 69 -4 1001
-55 23 2 6497
70 -20 -1 0
-6 15 0 4609
-59 36 0 10486
-23 -36 1 1066
-67 -2 -2 1392
55 38 0 0
-32 20 -4 13
25 -39 -1 1500
20 0 1 168
-36 48 -1 4334
5 -5 -1 0
-53 11 -3 1916
10 33 3 1
-6 55 1 840
28 -2 1 0
52 19 4 12933
-6 17 -3 0
41 26 -2 3155
42 41 4 2809
-33 -54 -3 1412
48 -5 -2 8036
31 5 3 2499
-33 65 1 175
49 -36 -4 11015
-35 -19 -1 0
-31 -67 -3 37600
3 44 -4 175
-49 -29 4 3547
-15 -34 2 162
-21 -65 -1 902
-8 49 -2 840
-61 -44 0 1451
67 9 -4 0
-25 -59 3 0
20 0 0 0
-22 11 0 1499
-22 14 -4 4
-7 -44 1 14639
40 -9 -4 0
17 3 2 65
-1 -32 -2 8033
-27 -63 -1 31777
60 -12 1 8939
-46 58 3 26200
-22 50 4 7939
-14 0 2 8829
-9 41 -1 175
49 -34 3 38
26 -12 -4 0
-54 5 -2 1392
-17 -57 -1 0
-60 33 3 601
-8 56 -3 840
26 35 3 1624
7 -8 -2 51646
56 31 -4 0
-10 21 1 406
59 -35 -1 38
16 10 1 0
-13 73 -2 12360
46 -38 -1 38
-2 19 -4 0
-52 -49 1 0
57 -21 -1 14836
21 42 4 141
-53 48 4 2241
39 -23 -2 439
45 -60 4 10006
6 6 3 0
58 31 -4 17666
-64 23 4 3890
-2 52 -3 840
-14 9 1 28
26 35 2 141
22 -35 3 439
-21 -72 0 0
32 -30 -3 10014
0 -56 -2 902
-53 29 -3 601
70 3 -1 0
-21 3 -3 0
-11 68 1 8866
-23 50 4 1528
-5 -29 3 6830
-37 -2 -2 2402
51 -15 3 4295
-57 5 0 1356
36 40 3 1490
64 -5 1 0
15 -29 -2 38
-15 42 0 33649
17 37 2 1
59 -46 -2 171
-4 -21 -1 123
7 -44 2 3262
51 -16 -4 0
52 13 0 0
31 34 2 0
19 -65 1 58
6 14 -4 15
-43 17 -2 6369
-17 -16 4 0
8 -49 0 2559
-32 23 4 4
-29 9 2 4
4 -62 -3 2661
20 42 0 1
67 4 1 0
15 64 -3 20775
-37 29 3 4
61 9 0 0
-42 30 3 8686
-69 26 -1 1916
2 -38 0 0
-4 30 2 175
-11 71 4 31640
24 -14 4 0
43 -26 -1 0
7 -23 -3 58
14 -41 2 58
-50 -6 2 0
-11 -53 2 0
65 2 -1 0
-9 67 -2 1001
-25 53 2 2241
10 -61 -2 2661
34 -49 -4 38
-19 59 2 2276
0 -4 -2 2246
-41 -27 -2 4331
-18 -56 0 0
2 -13 -2 0
37 -48 -1 38
20 40 -1 1
-12 5 4 22
-33 -67 2 1412
-27 47 2 17837
9 -65 1 14944
60 -39 1 38
-43 -20 -2 45250
38 -9 1 0
-18 -72 -1 0
-30 -42 2 25101
-25 -13 4 0
45 -30 -1 38
61 -27 3 0
-10 34 3 175
-33 -24 1 0
41 -50 -1 8623
-17 52 0 1001
30 20 0 758
13 36 -2 36394
31 18 -3 12833
19 40 -1 1
-7 52 2 1001
35 -45 -1 13881
4 35 3 2133
-33 -1 -2 0
-71 -4 4 0
3 12 -4 0
0 -53 3 0
20 -15 -4 0
14 56 0 840
39 9 0 12210
-4 -4 -2 0
-27 -30 -3 2165
-3 -68 0 0
14 -22 -1 38
-30 -27 -1 2405
18 -46 -4 58
-45 -11 4 0
-16 9 3 0
-29 33 4 7878
18 -8 1 51672
-5 -45 1 0
-68 -3 4 0
-48 26 3 601
-25 36 -1 31092
32 -21 -1 439
17 43 2 1
-7 -29 -2 0
-14 -11 -3 47981
-18 -21 -3 0
-2 -16 2 2309
-26 10 2 13
57 -15 2 10200
1 -54 -3 2661
-56 -6 -1 1392
6 -1 -1 0
-9 -46 -3 0
-42 -11 -2 7017
59 25 -1 0
4 51 3 1001
55 2 -3 6353
54 43 3 0
23 -67 3 9705
-16 66 -2 12360
28 29 3 141
-11 38 1 175
15 54 4 840
40 -49 1 1580
-38 -14 2 0
-51 -47 1 1451
42 47 0 0
-39 66 1 175
-16 -19 4 0
-33 58 0 2241
-25 -2 -1 0
22 -48 2 2070
4 51 4 175
-12 43 2 15350
-27 -15 -1 23576
58 -34 -4 38
-20 44 -3 1630
-26 69 -3 175
-54 7 -3 1916
64 13 -3 32297
17 58 3 13008
57 -15 3 0
14 69 -3 840
-66 -29 -1 0
36 -47 -4 38
21 43 1 1
-12 3 0 110
36 -65 1 38
28 -24 -4 17675
37 -21 0 439
-13 -25 0 538
31 20 -2 0
37 5 -4 0
24 39 0 141
44 51 3 32051
-56 -38 1 5318
48 -8 1 0
49 35 1 0
63 13 1 0
63 -25 1 0
7 -59 0 2661
38 57 0 0
37 4 -3 0
0 -21 -2 16606
-41 -10 2 0
-8 -36 1 0
62 21 -2 5667
-3 24 2 0
8 -17 3 0
4 60 3 840
6 -6 -1 19575
-29 -4 4 0
9 20 -4 15
15 -28 1 1928
-32 -40 -1 6672
-7 42 -1 6178
-44 15 0 1916
-40 16 -2 18927
60 21 -2 5667
22 54 -2 5924
-10 32 4 11270
-51 30 2 601
19 24 3 1574
18 56 4 20466
56 26 -1 0
-19 33 -4 11206
-4 7 3 0
25 -26 2 171
66 -10 -2 0
21 -45 -4 58
-52 42 -2 601
-23 -4 -4 790
-67 -30 0 5661
53 -45 0 8191
-10 19 -2 406
-16 -1 4 13
-3 -18 4 116
7 46 2 4986
10 -41 0 1849
-22 -54 0 1412
37 56 0 15614
41 7 1 1326
-45 -51 1 13967
15 31 -1 1
31 13 2 7602
-28 -53 4 0
28 21 -4 0
-8 -16 -2 0
19 36 1 1
-39 57 -1 175
39 -47 4 4211
-54 3 0 1392
48 -52 -2 38
-38 -41 2 11258
1 -13 3 20893
21 -47 4 0
13 -18 -2 38
-6 -18 -3 0
-53 -16 0 0
-26 29 2 175
45 -43 -1 38
-65 14 -3 1916
28 -37 1 439
11 27 -3 0
34 -29 1 2117
50 25 3 1624
6 22 0 14502
14 59 1 840
21 -5 4 0
-10 42 -3 49749
-44 -53 2 5251
28 -10 3 842
-63 4 0 5101
38 -41 -3 439
-27 -68 4 0
-26 7 -3 0
21 -71 3 8702
-38 3 2 0
40 6 -3 0
-27 65 -3 175
-25 52 0 17652
-31 -68 -2 37600
22 -54 2 58
-10 -70 -1 0
66 3 -2 18755
6 34 4 693
-52 -34 4 0
-23 30 -1 1648
64 -8 -3 1857
-29 63 4 2241
48 -49 1 2368
-37 -56 1 7283
54 17 -3 0
26 35 0 1490
51 -37 -1 8403
-17 63 -4 1001
-10 38 1 2916
-26 -22 3 0
-14 59 4 6664
-63 2 1 1392
-18 50 0 1630
39 -54 -3 38
-13 -20 2 0
-51 -24 -3 5661
-9 61 1 1001
66 5 -1 0
37 -2 1 371
45 53 4 0
-54 13 1 376
41 49 1 0
11 3 0 0
48 41 4 0
-45 -18 0 0
-4 -23 3 404
-6 20 -2 0
50 -39 4 3550
-4 -60 -3 0
-13 47 -1 50932
40 51 -4 0
17 -5 0 0
32 25 -1 3368
-53 -29 3 5753
-51 43 -2 1448
-22 69 1 8951
23 56 -1 1
-63 -1 -1 1392
-52 -43 4 0
-46 9 1 376
25 12 1 344
-56 33 0 601
-3 -69 0 11650
-28 67 -1 8632
-31 32 0 1448
25 59 2 5924
-51 6 -4 1916
-42 8 2 1356
5 41 -3 5150
-10 -63 -2 0
69 11 4 0
67 26 0 5667
55 22 4 4168
27 64 0 13091
-4 34 0 175
-4 4 3 26
17 5 -2 361
-8 3 1 97
-11 -68 1 0
28 25 2 1624
45 -29 3 0
-40 22 3 13
-41 2 -3 376
7 -49 3 2661
-43 13 -1 376
-50 42 3 15565
-3 -19 0 58
-42 -61 -2 1412
20 -47 2 58
-43 -1 -4 0
4 11 -3 1527
26 46 0 141
-18 57 4 1001
-39 -24 1 0
48 -37 4 38
-8 -16 -1 0
38 -5 2 0
47 3 -3 21342
51 -14 0 0
-10 20 -3 0
24 -18 -3 171
-64 1 2 376
-38 -46 -3 1412
33 24 1 15099
12 -51 4 3939
27 20 0 1199
34 58 2 13091
-45 -27 0 12458
-28 -4 2 0
-10 -13 0 1384
13 55 -3 840
55 -23 2 0
-65 26 -1 3890
46 -45 -4 2368
38 -57 4 1580
60 22 -1 8307
-38 57 -2 175
39 -19 -3 5902
17 38 -3 1286
22 -62 -2 9048
22 30 3 1
-4 -69 -1 0
57 10 0 11160
25 -59 -4 58
53 20 4 1034
-42 55 1 164
-30 47 -3 175
-59 -2 1 376
-14 25 3 175
-12 29 0 4722
47 38 -4 16745
-49 25 1 24748
-72 -7 -2 15550
38 -50 -4 34749
-34 -58 -3 27971
1 0 3 10528
-52 4 1 0
-70 9 4 30566
-75 8 -1 41195
47 32 -4 0
-30 -4 -1 0
-9 21 2 0
-8 12 4 4127
10 66 -4 840
-20 -36 3 398
-36 56 -4 2276
29 44 -1 0
-30 -51 2 7560
-37 17 -3 6999
-20 -61 1 0
-58 2 -3 1392
27 -32 1 1117
-19 9 -1 0
42 -40 1 439
18 -36 -1 8593
35 59 2 3048
32 -45 -1 58
-46 33 -1 5706
-9 69 1 1001
25 61 4 3048
-63 -17 0 13816
17 -4 -4 0
-56 24 -1 25335
-43 61 0 175
-1 59 -4 840
-12 -7 1 0
19 23 3 1
-20 -64 0 20533
58 7 0 0
3 41 1 175
59 18 -3 0
-55 34 4 601
-54 -47 -1 13711
-3 24 -2 5624
-24 -57 -3 162
47 -14 0 3983
24 -35 1 58
22 -27 -1 439
-5 57 2 1001
37 -52 -3 11320
-50 33 -1 30300
-17 46 4 1001
18 36 -3 1
-36 57 -2 11817
-48 -40 3 16418
13 25 4 0
-48 -45 2 1451
-34 -3 -1 0
41 -58 -3 38
5 -15 -1 3198
51 11 2 4578
33 -50 1 4622
9 -41 3 58
-21 29 -4 3678
7 39 -4 12780
32 19 -3 0
-39 7 -4 38099
19 50 1 141
-47 -8 4 0
-49 -34 3 1451
33 -28 1 1117
12 16 4 0
19 26 4 11527
-48 -56 0 5251
10 -67 2 11192
32 -49 1 11808
-49 -23 -4 0
22 63 -2 840
61 31 1 24541
52 -32 -2 27121
-37 -53 -3 1412
7 -31 -3 11207
14 -56 3 58
-38 19 0 24460
-23 12 4 13
64 23 0 5667
18 -17 1 0
32 -50 3 1580
3 -59 3 9771
-70 -19 0 0
52 -63 -4 38
-24 61 -1 15131
-64 -14 4 0
24 -16 -1 1029
-17 59 -1 1001
-15 55 3 9022
13 -18 -1 38
-8 -22 -3 593
8 -48 -3 3457
-54 41 -1 1448
18 19 -4 0
42 -43 -3 32796
-20 -38 -4 3011
53 -15 3 0
-53 26 3 29483
31 37 1 141
-4 -23 -4 35462
21 -52 0 58
46 57 -2 0
7 -21 1 0
41 -53 0 38
27 -22 -1 819
-52 -27 -3 1653
-43 23 2 15288
0 -31 1 0
18 13 4 204
4 -65 4 0
-3 -66 0 11650
9 9 -2 8165
-56 29 -1 13
-12 -27 -4 585
-25 1 -3 0
2 -66 1 38557
-34 -43 -3 1412
-23 7 4 43
-8 57 3 175
52 43 -1 0
-1 5 3 40
-27 -62 3 0
52 -41 2 3550
12 -28 0 92
-35 -61 -1 1412
-68 2 2 1392
25 35 -3 44924
-6 61 2 175
45 -40 1 38
-14 16 0 164
26 -58 0 9705
32 -45 1 4622
-9 -48 3 35740
67 -10 1 0
39 45 -3 0
15 10 2 0
32 -32 0 580
-54 40 0 53966
36 1 2 12468
20 -46 -3 58
-45 -42 3 1451
54 -6 -1 359
-54 -6 -1 376
2 -51 4 7376
-37 -41 -2 2983
33 -41 4 439
-28 -47 -1 538
6 -14 -1 629
-10 39 -4 175
-51 41 -4 1448
67 4 -2 0
-66 -40 -2 5661
-4 -21 -2 0
-14 -51 4 0
11 49 -3 1
25 -59 1 9705
-5 -69 -3 11650
-62 25 -3 3890
8 -30 1 0
8 27 2 15
35 9 3 1940
43 -50 -4 8623
24 -57 3 9705
5 -46 4 341
-24 22 -1 164
-8 14 -4 54
-34 12 3 13
-49 -52 2 5251
-33 10 -1 4
-57 -36 0 1816
31 6 -1 13852
29 -28 1 3854
-65 1 1 15786
58 -23 1 0
5 25 -2 19142
8 -57 -1 2661
-32 -56 1 10961
-62 31 0 27535
53 -37 0 38
33 16 3 0
-58 4 -3 1392
-46 -27 -4 0
-16 27 1 1767
-72 30 -3 3890
-5 -61 1 0
43 -33 -3 24811
-4 -60 1 7040
57 16 -1 4168
58 -22 1 0
-47 21 -4 13
11 -1 3 0
70 23 3 47621
63 -31 0 0
-15 43 -1 1630
32 -5 2 0
-32 -36 4 19730
34 -32 -1 2117
-59 29 -1 376
30 51 2 0
25 -17 -2 0
36 -2 -1 3446
-37 14 4 28
27 -4 4 0
10 63 4 1001
-26 46 3 9337
-58 39 -2 601
-26 -32 4 0
-49 0 2 8242
-12 -67 -4 0
