0 11 0.057343
1 1357 0.047217
2 28 0.045231
3 380 0.036731
4 54 0.032114
5 1491 0.031258
6 9 0.028200
7 116 0.028031
8 690 0.025113
9 3422 0.021167
10 19942 0.016738
11 164 0.014139
12 1 0.013955
13 1036 0.013756
14 1150 0.013756
15 13163 0.013698
16 1200 0.013463
17 3134 0.012628
18 9629 0.012331
19 2609 0.011809
20 823 0.010785
21 2037 0.010132
22 1379 0.009966
23 6516 0.009770
24 131 0.009549
25 1262 0.009504
26 7854 0.009375
27 1312 0.009040
28 6565 0.008648
29 3010 0.008050
30 1492 0.007937
31 8090 0.007145
32 2012 0.006833
33 13562 0.006554
34 5528 0.006539
35 5635 0.005834
36 725 0.005796
37 3612 0.005654
38 1351 0.005467
39 1160 0.005415
40 14979 0.005374
41 529 0.005220
42 397 0.005220
43 716 0.005141
44 1106 0.005089
45 1100 0.005086
46 292 0.005029
47 3761 0.004982
48 711 0.004962
49 13938 0.004577
50 142 0.004533
51 2353 0.004408
52 8672 0.004374
53 10363 0.004365
54 5450 0.004307
55 1049 0.004282
56 7945 0.004241
57 1692 0.004208
58 785 0.004131
59 10004 0.004040
60 9554 0.003979
61 30646 0.003887
62 8086 0.003793
63 1372 0.003781
64 37350 0.003768
65 5597 0.003768
66 17636 0.003691
67 1208 0.003622
68 2188 0.003591
69 14280 0.003565
70 8322 0.003490
71 46474 0.003445
72 15245 0.003434
73 37742 0.003383
74 23880 0.003359
75 23460 0.003359
76 8456 0.003316
77 1793 0.003250
78 14589 0.003082
79 3620 0.003060
80 10021 0.002991
81 8787 0.002946
82 13787 0.002797
83 36879 0.002793
84 4185 0.002750
85 772 0.002748
86 39657 0.002673
87 47656 0.002627
88 15637 0.002602
89 9117 0.002598
90 9980 0.002537
91 11668 0.002413
92 19529 0.002391
93 39487 0.002354
94 46433 0.002322
95 15 0.002284
96 7967 0.002277
97 19183 0.002259
98 13723 0.002236
99 23384 0.002228
