0 124 0.104299
1 2118 0.080423
2 2776 0.080113
3 2 0.055597
4 13 0.054669
5 73 0.054447
6 349 0.033538
7 5247 0.030029
8 572 0.029172
9 2626 0.028145
10 3147 0.024180
11 3840 0.022651
12 7572 0.022354
13 30 0.019481
14 5161 0.018726
15 16156 0.016281
16 135 0.016119
17 29 0.014797
18 4271 0.012246
19 23331 0.011681
20 615 0.011465
21 1470 0.011440
22 840 0.011273
23 4565 0.011242
24 1634 0.008594
25 4171 0.008347
26 7689 0.008195
27 844 0.008124
28 2213 0.007722
29 1232 0.007713
30 604 0.007705
31 3355 0.007662
32 300 0.007005
33 1899 0.006916
34 3347 0.006894
35 15139 0.006747
36 2809 0.006338
37 4556 0.006067
38 5071 0.005842
39 12787 0.005623
40 2669 0.005536
41 17440 0.005465
42 5778 0.005344
43 3612 0.005301
44 24316 0.005018
45 8143 0.004797
46 11896 0.004747
47 295 0.004640
48 13496 0.004567
49 10548 0.004413
50 19595 0.004317
51 16067 0.004314
52 26719 0.004313
53 16197 0.004263
54 10323 0.004262
55 57793 0.004221
56 1581 0.004176
57 3195 0.004111
58 25134 0.004096
59 8740 0.004043
60 1734 0.004033
61 21456 0.003782
62 4952 0.003732
63 13040 0.003720
64 28273 0.003716
65 11494 0.003675
66 12084 0.003650
67 11487 0.003570
68 13337 0.003538
69 9066 0.003487
70 31312 0.003438
71 24038 0.003418
72 3027 0.003377
73 23359 0.003307
74 562 0.003276
75 6207 0.003243
76 4625 0.003154
77 24292 0.003106
78 18206 0.003094
79 19922 0.003092
80 12495 0.003074
81 32267 0.002884
82 22823 0.002883
83 35548 0.002876
84 13622 0.002865
85 8188 0.002839
86 44533 0.002831
87 24761 0.002815
88 30295 0.002761
89 5597 0.002756
90 38233 0.002740
91 36095 0.002706
92 5120 0.002704
93 10230 0.002704
94 24826 0.002696
95 24997 0.002690
96 10317 0.002689
97 32029 0.002653
98 24786 0.002643
99 927 0.002641
