0 1.500000 1.500000
1 1.393939 0.167079
2 1.510791 0.134834
3 1.154122 0.078698
4 1.240185 0.062855
5 1.265152 0.051299
6 1.116848 0.048832
7 1.132812 0.040520
8 1.112595 0.039347
9 0.953985 0.034812
10 0.896249 0.033213
11 0.887381 0.030872
12 0.901950 0.028541
13 0.866509 0.025369
14 0.840089 0.024205
15 0.807579 0.022031
16 0.755548 0.020484
17 0.710445 0.017834
18 0.687534 0.017544
19 0.672327 0.016169
20 0.665208 0.015726
21 0.642623 0.014811
22 0.630431 0.014124
23 0.596112 0.012859
24 0.587037 0.012829
25 0.553383 0.011599
26 0.543932 0.011575
27 0.526429 0.010747
28 0.519485 0.010621
29 0.476875 0.009551
30 0.466681 0.009468
31 0.458101 0.008976
32 0.443263 0.008613
33 0.432906 0.008296
34 0.406387 0.007900
35 0.410936 0.007700
36 0.383565 0.007258
37 0.387851 0.007241
38 0.369708 0.006965
39 0.362600 0.006762
40 0.350634 0.006498
41 0.343047 0.006238
42 0.331456 0.006027
43 0.311464 0.005703
44 0.311691 0.005732
45 0.292868 0.005445
46 0.288895 0.005384
47 0.283758 0.005191
48 0.271971 0.005025
49 0.267914 0.004902
50 0.244699 0.004659
51 0.254610 0.004623
52 0.239169 0.004502
53 0.234191 0.004370
54 0.221559 0.004234
55 0.214447 0.004032
56 0.210568 0.004013
57 0.204248 0.003920
58 0.188021 0.003681
59 0.190469 0.003701
60 0.180716 0.003553
61 0.172949 0.003451
62 0.163905 0.003349
63 0.157582 0.003205
64 0.153669 0.003163
65 0.151842 0.003081
66 0.143142 0.003019
67 0.139763 0.002912
68 0.132504 0.002813
69 0.127161 0.002756
70 0.124209 0.002707
71 0.115761 0.002585
72 0.111377 0.002499
73 0.106704 0.002424
74 0.109619 0.002469
75 0.099888 0.002312
76 0.092758 0.002222
77 0.089428 0.002169
78 0.084985 0.002109
79 0.082324 0.002052
80 0.079732 0.002022
81 0.074011 0.001920
82 0.068268 0.001815
83 0.068199 0.001827
84 0.063863 0.001775
85 0.060555 0.001705
86 0.059592 0.001693
87 0.054480 0.001587
88 0.050250 0.001520
89 0.050115 0.001501
90 0.044878 0.001414
91 0.041163 0.001352
92 0.039459 0.001311
93 0.038383 0.001292
94 0.037092 0.001248
95 0.032891 0.001169
96 0.030543 0.001122
97 0.030264 0.001105
98 0.027598 0.001054
99 0.026544 0.001019
