0 2.250000 0.946485
1 1.788462 0.241502
2 1.281818 0.130523
3 1.411321 0.100468
4 1.162025 0.064508
5 1.087363 0.049251
6 0.998676 0.043818
7 0.916162 0.039324
8 0.905051 0.037693
9 0.915071 0.035137
10 0.823200 0.032271
11 0.819672 0.031390
12 0.746771 0.025385
13 0.740129 0.024025
14 0.698314 0.022648
15 0.643600 0.019530
16 0.636036 0.019317
17 0.595245 0.017207
18 0.569319 0.016023
19 0.580247 0.015043
20 0.509000 0.013417
21 0.510998 0.012913
22 0.486810 0.012269
23 0.464597 0.011187
24 0.428571 0.010663
25 0.410712 0.009796
26 0.415173 0.009782
27 0.392050 0.008806
28 0.369759 0.008546
29 0.347626 0.007692
30 0.337705 0.007490
31 0.311277 0.006730
32 0.301596 0.006618
33 0.293220 0.006279
34 0.287296 0.006188
35 0.280395 0.005957
36 0.265134 0.005656
37 0.262054 0.005485
38 0.235277 0.005012
39 0.239881 0.004879
40 0.227855 0.004667
41 0.212637 0.004384
42 0.201729 0.004214
43 0.204338 0.004129
44 0.194491 0.003980
45 0.187447 0.003761
46 0.181828 0.003680
47 0.172249 0.003474
48 0.163937 0.003299
49 0.152287 0.003070
50 0.151273 0.003048
51 0.145218 0.002931
52 0.141323 0.002869
53 0.134764 0.002704
54 0.132669 0.002678
55 0.123053 0.002510
56 0.113827 0.002387
57 0.109952 0.002274
58 0.103968 0.002160
59 0.103196 0.002126
60 0.097266 0.002062
61 0.092235 0.001959
62 0.086534 0.001880
63 0.083912 0.001803
64 0.080963 0.001786
65 0.076120 0.001629
66 0.074080 0.001627
67 0.070464 0.001553
68 0.065926 0.001503
69 0.063762 0.001440
70 0.060294 0.001389
71 0.055576 0.001298
72 0.053933 0.001263
73 0.052051 0.001236
74 0.051362 0.001210
75 0.045735 0.001127
76 0.044863 0.001121
77 0.041131 0.001035
78 0.036892 0.000967
79 0.037496 0.000975
80 0.036049 0.000949
81 0.033543 0.000902
82 0.030625 0.000846
83 0.028747 0.000811
84 0.027337 0.000783
85 0.026091 0.000773
86 0.024403 0.000737
87 0.021729 0.000685
88 0.022089 0.000694
89 0.019870 0.000646
90 0.017588 0.000600
91 0.017861 0.000604
92 0.014989 0.000545
93 0.015241 0.000545
94 0.014821 0.000540
95 0.013072 0.000501
96 0.011377 0.000468
97 0.011131 0.000459
98 0.010743 0.000444
99 0.010386 0.000433
100 0.009221 0.000410
101 0.009021 0.000400
102 0.007214 0.000358
103 0.007564 0.000365
104 0.006598 0.000341
105 0.005847 0.000319
106 0.005348 0.000302
107 0.004911 0.000289
108 0.004527 0.000277
109 0.004118 0.000261
110 0.003740 0.000249
111 0.003509 0.000239
112 0.003482 0.000239
113 0.003248 0.000229
114 0.002894 0.000217
115 0.002487 0.000200
116 0.002364 0.000195
117 0.002052 0.000181
118 0.001990 0.000177
119 0.001573 0.000157
120 0.001696 0.000163
121 0.001330 0.000144
122 0.001119 0.000132
123 0.001152 0.000133
124 0.000918 0.000119
125 0.000933 0.000119
126 0.000744 0.000107
127 0.000847 0.000113
128 0.000698 0.000103
129 0.000678 0.000101
130 0.000531 0.000090
131 0.000497 0.000086
132 0.000423 0.000080
133 0.000283 0.000065
134 0.000364 0.000074
135 0.000329 0.000070
136 0.000270 0.000064
137 0.000374 0.000075
138 0.000328 0.000070
139 0.000332 0.000071
140 0.000193 0.000054
141 0.000255 0.000062
142 0.000210 0.000056
143 0.000149 0.000047
144 0.000166 0.000050
145 0.000239 0.000060
146 0.000136 0.000045
147 0.000150 0.000048
148 0.000045 0.000026
149 0.000060 0.000030
150 0.000076 0.000034
151 0.000030 0.000021
152 0.000061 0.000030
153 0.000136 0.000045
154 0.000015 0.000015
155 0.000031 0.000022
156 0.000046 0.000027
157 0.000031 0.000022
158 0.000062 0.000031
159 0.000031 0.000022
160 0.000016 0.000016
161 0.000062 0.000031
162 0.000000 0.000000
163 0.000016 0.000016
164 0.000000 0.000000
165 0.000000 0.000000
166 0.000064 0.000032
167 0.000016 0.000016
168 0.000016 0.000016
169 0.000016 0.000016
170 0.000000 0.000000
171 0.000000 0.000000
172 0.000000 0.000000
173 0.000017 0.000017
174 0.000000 0.000000
175 0.000000 0.000000
176 0.000000 0.000000
177 0.000018 0.000018
