0  -1  0 0  160489	
5  4  0 0  17356	 3 4
13  0  0 0  69	 12
36  0  0 0  11706	 35
37  5  0 0  30	 3 4 36
42  0  0 0  6946	 41
46  5  0 0  32	 3 4 45
64  0  0 0  13	 63 64
65  0  0 0  38	 65
66  0  0 0  81	 66
67  0  0 0  5	 67
73  0  0 0  59	 73
86  0  0 0  15	 86
96  0  0 0  9	 96
99  0  0 0  6	 99
101  0  0 0  177	 101
107  0  0 0  68	 107
108  0  0 0  6	 108
110  0  0 0  3547	 110
119  0  0 0  25	 119
134  0  0 0  31	 134
143  0  0 0  34	 143
155  0  0 0  1950	 155
174  0  0 0  6	 174
191  42  0 0  7528	 41 192
213  0  0 0  11	 214
216  0  0 0  3717	 217
230  73  0 0  144	 73 231
256  42  0 0  1	 41 257
261  0  0 0  17	 262
268  0  0 0  136	 269
308  0  0 0  185	 309
313  0  0 0  5	 314
325  77  0 0  2	 77 326
326  117  0 0  24	 117 327
378  0  0 0  43	 379
385  0  0 0  10477	 386
407  0  0 0  36	 408
411  216  0 0  132	 217 412
412  282  0 0  258	 283 413
414  0  0 0  263	 415
435  0  0 0  11	 436
446  261  0 0  4	 262 447
458  0  0 0  2	 459
463  0  0 0  8	 464
480  0  0 0  4	 481
485  0  0 0  4	 486
517  0  0 0  10	 519
529  0  0 0  6493	 531
530  0  0 0  10	 532
537  0  0 0  18	 539
559  491  0 0  29	 428 492 561
562  42  0 0  362	 41 564
567  0  0 0  992	 569
578  0  0 0  18	 580
588  0  0 0  101	 590
591  0  0 0  7	 593
597  0  0 0  2	 599
619  0  0 0  13	 621
665  0  0 0  185	 667
699  0  0 0  15	 701
711  567  0 0  2429	 569 713
712  42  0 0  230	 41 714
717  0  0 0  14	 719
729  0  0 0  32	 731
733  0  0 0  25	 735
739  0  0 0  32	 741
752  0  0 0  49	 754
762  0  0 0  24	 764
820  0  0 0  74	 822
822  0  0 0  80	 824
823  174  0 0  15	 174 825
855  0  0 0  30	 857
908  0  0 0  31	 911
943  0  0 0  1	 946
966  0  0 0  15	 969
970  378  0 0  33	 379 973
978  0  0 0  23	 981
995  0  0 0  320	 998
999  0  0 0  10	 1002
1029  0  0 0  604	 1033
1030  0  0 0  30	 1034
1032  559  0 0  53	 428 492 561 1036
1036  0  0 0  157	 1040
1048  435  0 0  299	 436 1052
1064  0  0 0  71	 1068
1077  0  0 0  73	 1081
1086  0  0 0  549	 1090
1093  0  0 0  47	 1097
1118  109  0 0  6	 109 1123
1145  0  0 0  10	 1150
1172  0  0 0  3598	 1177
1182  0  0 0  7	 1187
1200  0  0 0  8539	 1205
1263  0  0 0  19	 1268
1293  120  0 0  30	 120 1298
1298  0  0 0  27	 1303
1309  0  0 0  61	 1314
1323  0  0 0  10	 1328
1339  216  0 0  228	 217 1344
1342  0  0 0  129	 1347
1348  637  0 0  5	 639 1353
1355  0  0 0  1453	 1360
1357  0  0 0  3361	 1362
1359  0  0 0  15	 1364
1363  536  0 0  66	 538 1368
1385  0  0 0  37	 1390
1388  0  0 0  3	 1393
1408  0  0 0  53	 1413
1423  5  0 0  18	 3 4 1428
1433  0  0 0  56	 1438
1438  0  0 0  18	 1443
1439  0  0 0  16	 1444
1442  739  0 0  192	 741 1447
1451  5  0 0  63	 3 4 1456
1467  0  0 0  26	 1472
1468  0  0 0  69	 1473
1512  0  0 0  1	 1518
1513  0  0 0  7	 1519
1515  0  0 0  3	 1521
1518  0  0 0  4	 1524
1532  42  0 0  9	 41 1538
1560  0  0 0  12	 1566
1585  0  0 0  8	 1591
1594  0  0 0  4	 1600
1609  0  0 0  16	 1615
1649  0  0 0  33	 1655
1685  0  0 0  3	 1691
1689  0  0 0  47	 1695
1698  0  0 0  9	 1704
1705  66  0 0  5	 66 1711
1728  0  0 0  22	 1734
1771  0  0 0  6	 1777
1794  0  0 0  464	 1800
1831  0  0 0  43	 1837
1832  0  0 0  277	 1838
1839  268  0 0  8	 269 1846
1879  0  0 0  105	 1886
1890  0  0 0  23	 1897
1904  0  0 0  9	 1911
1917  414  0 0  17	 415 1924
1919  0  0 0  6	 1926
1938  0  0 0  4	 1945
1946  0  0 0  53	 1953
1954  0  0 0  1	 1961
1958  0  0 0  11	 1965
1964  0  0 0  7	 1971
1965  0  0 0  8	 1972
1967  134  0 0  275	 134 1974
1979  150  0 0  79	 150 1986
1989  0  0 0  36	 1996
1995  0  0 0  21	 2002
2023  0  0 0  13	 2030
2035  529  0 0  2	 531 2042
2050  1139  0 0  24	 1144 2057
2067  1532  0 0  87	 41 1538 2075
2093  268  0 0  3	 269 2101
2095  0  0 0  37	 2103
2126  711  0 0  10762	 569 713 2134
2191  0  0 0  16	 2199
2204  0  0 0  24	 2212
2214  0  0 0  16	 2222
2245  0  0 0  20	 2253
2248  1468  0 0  207	 1473 2256
2256  0  0 0  7	 2264
2271  0  0 0  27	 2279
2272  0  0 0  10	 2280
2290  0  0 0  11	 2298
2302  0  0 0  28	 2310
2314  268  0 0  16	 269 2322
2320  0  0 0  18	 2328
2322  0  0 0  3	 2330
2338  0  0 0  49	 2346
2353  0  0 0  7526	 2361
2402  0  0 0  37	 2413
2440  0  0 0  2	 2451
2470  0  0 0  14	 2481
2473  0  0 0  3	 2484
2488  0  0 0  2	 2499
2492  0  0 0  32	 2503
2502  0  0 0  18	 2513
2503  0  0 0  35	 2514
2510  0  0 0  8	 2521
2514  0  0 0  57	 2525
2546  42  0 0  107	 41 2557
2604  0  0 0  45	 2615
2608  64  0 0  76	 63 64 2619
2634  0  0 0  57	 2646
2636  5  0 0  3	 3 4 2648
2650  0  0 0  82	 2662
2676  5  0 0  107	 3 4 2688
2718  567  0 0  207	 569 2730
2721  261  0 0  5	 262 2733
2726  562  0 0  16	 41 564 2738
2728  1309  0 0  8	 1314 2741
2741  2725  0 0  17	 2737 2754
2771  0  0 0  70	 2784
2793  0  0 0  69	 2806
2825  36  0 0  54	 35 2838
2829  5  0 0  1144	 3 4 2842
2844  0  0 0  6	 2857
2848  0  0 0  1	 2861
2882  0  0 0  28	 2895
2918  0  0 0  3	 2932
2935  36  0 0  68	 35 2949
2938  0  0 0  2	 2952
2942  0  0 0  49	 2956
2957  2653  0 0  63	 2665 2971
2979  0  0 0  3	 2993
3008  0  0 0  79	 3022
3030  0  0 0  81	 3044
3041  2468  0 0  6	 531 2479 3055
3053  820  0 0  72	 822 3067
3054  0  0 0  8	 3068
3058  1323  0 0  165	 1328 3072
3065  0  0 0  19	 3079
3069  0  0 0  28	 3083
3083  1172  0 0  24	 1177 3097
3134  0  0 0  11	 3148
3182  2271  0 0  28	 2279 3197
3184  0  0 0  19	 3199
3192  0  0 0  16	 3207
3198  0  0 0  242	 3213
3241  0  0 0  34	 3256
3255  0  0 0  26	 3270
3264  0  0 0  15	 3279
3282  1674  0 0  14	 1680 3297
3286  1468  0 0  60	 1473 3301
3292  0  0 0  7	 3307
3296  0  0 0  18	 3311
3298  1946  0 0  300	 1953 3313
3315  1715  0 0  24	 1721 3330
3327  0  0 0  1573	 3342
3377  0  0 0  9	 3392
3385  0  0 0  54	 3400
3387  0  0 0  22	 3402
3469  0  0 0  3612	 3484
3488  0  0 0  10	 3504
3495  67  0 0  5	 67 3511
3502  1423  0 0  38	 3 4 1428 3518
3508  0  0 0  16	 3524
3545  0  0 0  2	 3561
3576  0  0 0  3	 3592
3577  0  0 0  15	 3593
3602  0  0 0  3	 3618
3610  995  0 0  43	 998 3626
3631  567  0 0  295	 569 3647
3642  0  0 0  62	 3658
3646  0  0 0  19	 3662
3654  385  0 0  31	 386 3670
3720  2322  0 0  4953	 2330 3736
3725  0  0 0  35	 3741
3749  0  0 0  745	 3765
3759  0  0 0  36	 3775
3797  1177  0 0  11	 1182 3813
3805  308  0 0  26	 309 3821
3811  2718  0 0  329	 569 2730 3827
3814  1904  0 0  61	 1911 3830
3830  0  0 0  2038	 3846
3842  0  0 0  15	 3858
3865  0  0 0  5	 3881
3879  36  0 0  15	 35 3895
3910  0  0 0  30	 3926
3942  0  0 0  377	 3958
3971  191  0 0  15	 41 192 3987
3974  0  0 0  6734	 3990
3984  0  0 0  13	 4000
3994  0  0 0  1	 4010
4014  3453  0 0  1	 3468 4030
4017  0  0 0  36	 4033
4020  0  0 0  4	 4036
4026  191  0 0  81	 41 192 4042
4032  2080  0 0  7	 2088 4049
4042  0  0 0  183	 4059
4048  42  0 0  18	 41 4065
4068  0  0 0  3	 4085
4107  0  0 0  9	 4124
4157  1200  0 0  291	 1205 4175
4162  3580  0 0  8	 3596 4180
4167  5  0 0  104	 3 4 4185
4174  36  0 0  4	 35 4193
4262  0  0 0  111	 4281
4270  36  0 0  9	 35 4289
4288  0  0 0  13	 4307
4293  0  0 0  68	 4312
4318  36  0 0  21	 35 4337
4348  0  0 0  493	 4367
4366  0  0 0  4	 4385
4388  0  0 0  5	 4407
4394  0  0 0  22	 4413
4397  0  0 0  33	 4416
4405  0  0 0  2	 4424
4428  64  0 0  7	 63 64 4447
4467  0  0 0  490	 4486
4479  0  0 0  45	 4499
4510  1200  0 0  11	 1205 4530
4537  0  0 0  12	 4557
4565  0  0 0  3155	 4585
4571  155  0 0  21	 155 4591
4594  2271  0 0  7	 2279 4616
4631  0  0 0  47	 4653
4635  0  0 0  14	 4657
4668  1609  0 0  2	 1615 4690
4690  134  0 0  2	 134 4712
4720  0  0 0  39	 4742
4736  0  0 0  11	 4758
4745  0  0 0  2	 4767
4749  110  0 0  34	 110 4771
4781  0  0 0  21	 4803
4786  0  0 0  17	 4808
4798  36  0 0  15	 35 4820
4805  0  0 0  88	 4827
4806  0  0 0  100	 4828
4832  3545  0 0  196	 3561 4854
4863  0  0 0  5845	 4885
4868  0  0 0  19	 4890
4879  0  0 0  12	 4901
4888  385  0 0  5	 386 4910
4894  4726  0 0  5	 4748 4916
4910  739  0 0  5	 741 4932
4947  3942  0 0  33	 3958 4969
4963  3508  0 0  23	 3524 4986
4967  562  0 0  25	 41 564 4990
5031  2502  0 0  3	 2513 5055
5057  0  0 0  6	 5081
5077  0  0 0  6	 5101
5122  665  0 0  5	 667 5146
5164  0  0 0  17	 5188
5167  1086  0 0  1	 1090 5191
5197  0  0 0  15	 5221
5230  5  0 0  25	 3 4 5254
5289  0  0 0  2	 5314
5313  0  0 0  21	 5338
5326  0  0 0  15	 5351
5351  0  0 0  35	 5377
5359  0  0 0  9	 5385
5400  0  0 0  41	 5426
5419  4584  0 0  32	 4605 4606 5445
5427  414  0 0  17	 415 5453
5454  0  0 0  46	 5480
5497  0  0 0  17	 5523
5500  3937  0 0  775	 1615 2157 3953 5526
5522  0  0 0  1	 5549
5537  0  0 0  11	 5564
5605  0  0 0  25	 5632
5666  36  0 0  30	 35 5693
5672  5  0 0  14	 3 4 5699
5690  3083  0 0  1	 1177 3097 5717
5764  0  0 0  9	 5791
5786  0  0 0  52	 5813
5813  2879  0 0  15	 2892 5840
5818  0  0 0  17	 5845
5863  0  0 0  24	 5890
5886  2676  0 0  33	 3 4 2688 5913
5918  711  0 0  38	 569 713 5945
5924  0  0 0  4069	 5951
5950  414  0 0  4403	 415 5977
5965  0  0 0  1	 5992
5971  0  0 0  9	 5998
5978  0  0 0  3	 6005
5985  0  0 0  22	 6012
6026  1088  0 0  12	 1092 6053 6054
6047  0  0 0  25	 6075
6071  0  0 0  10	 6099
6080  0  0 0  45	 6108
6113  0  0 0  10	 6141
6130  0  0 0  39	 6158
6193  4270  0 0  15	 35 4289 6222
6207  5271  0 0  75	 35 5295 6236
6244  3036  0 0  14	 1205 3050 6273
6246  2957  0 0  15	 2665 2971 6275
6288  0  0 0  18321	 6317
6300  0  0 0  23	 6329
6315  0  0 0  26	 6344
6326  0  0 0  5	 6355
6346  0  0 0  22	 6375
6379  0  0 0  16	 6408
6397  0  0 0  8	 6426
6430  995  0 0  17	 998 6459
6433  155  0 0  69	 155 6462
6453  134  0 0  17	 134 6482
6454  0  0 0  18	 6483
6476  3327  0 0  10	 3342 6505
6504  0  0 0  22	 6534
6526  0  0 0  449	 6556
6546  0  0 0  4	 6576
6559  0  0 0  16	 6590
6568  67  0 0  1	 67 6599
6575  0  0 0  13	 6606
6584  3469  0 0  3	 3484 6615
6590  5654  0 0  46	 5681 6621
6595  0  0 0  43	 6626
6620  0  0 0  33	 6651
6630  1086  0 0  17	 1090 6661
6641  0  0 0  4	 6672
6685  2126  0 0  334	 569 713 2134 6717
6705  5807  0 0  5912	 35 5834 6737
6708  0  0 0  57	 6740
6738  5754  0 0  8	 5781 6770
6753  0  0 0  13	 6785
6788  0  0 0  33	 6820
6847  0  0 0  14	 6880
6860  0  0 0  11	 6893
6869  0  0 0  21	 6902
6879  0  0 0  9	 6912
6881  0  0 0  2	 6914
6909  134  0 0  8	 134 6942
6924  0  0 0  44	 6957
6935  530  0 0  27	 532 6968
6979  5  0 0  32	 3 4 7012
6993  0  0 0  11	 7026
6997  0  0 0  13	 7030
6999  0  0 0  21	 7032
7002  0  0 0  4	 7035
7020  36  0 0  3016	 35 7053
7024  268  0 0  3	 269 7057
7030  0  0 0  38	 7063
7053  0  0 0  5	 7086
7054  0  0 0  19	 7087
7087  0  0 0  26	 7120
7098  0  0 0  4	 7131
7136  0  0 0  10	 7169
7142  0  0 0  66	 7175
7155  3327  0 0  3568	 3342 7188
7165  0  0 0  21	 7198
7170  1155  0 0  24	 1160 7203
7180  0  0 0  1425	 7213
7183  0  0 0  19	 7216
7213  6899  0 0  2	 1144 2057 6657 6932 7246
7230  0  0 0  5	 7263
7231  0  0 0  6	 7264
7251  4293  0 0  15	 4312 7284
7290  0  0 0  15	 7323
7305  1048  0 0  267	 436 1052 7338
7313  0  0 0  13	 7346
7316  0  0 0  4	 7349
7331  567  0 0  11	 569 7364
7397  0  0 0  1216	 7430
7439  4397  0 0  36	 4416 7473
7483  0  0 0  24	 7517
7510  0  0 0  5	 7544
7589  208  0 0  4	 209 7623
7599  1200  0 0  574	 1205 7633
7628  0  0 0  4	 7663
7636  0  0 0  336	 7671
7658  0  0 0  21	 7693
7685  1309  0 0  39	 1314 7720
7716  385  0 0  10	 386 7751
7733  1077  0 0  10	 1081 7768
7735  0  0 0  35	 7770
7738  0  0 0  34	 7773
7745  0  0 0  8	 7780
7747  1904  0 0  1	 1911 7782
7789  0  0 0  24	 7824
7792  0  0 0  5	 7827
7795  2050  0 0  214	 1144 2057 7830
7817  0  0 0  16	 7852
7851  1200  0 0  40	 1205 7886
7871  0  0 0  7	 7906
7884  0  0 0  2	 7919
7948  3387  0 0  114	 3402 7983
7967  0  0 0  17	 8002
7978  0  0 0  5	 8013
8002  143  0 0  42	 143 8037
8004  385  0 0  55	 386 8039
8009  0  0 0  13	 8044
8033  0  0 0  6	 8068
8040  0  0 0  7	 8075
8046  0  0 0  6	 8081
8112  2240  0 0  17	 2248 8147
8169  0  0 0  4852	 8204
8183  2608  0 0  8	 63 64 2619 8218
8186  6343  0 0  8	 5480 6372 8221
8209  0  0 0  1332	 8244
8212  36  0 0  4	 35 8247
8225  0  0 0  3	 8260
8229  4805  0 0  2	 4827 8264
8269  36  0 0  3	 35 8304
8274  0  0 0  26	 8309
8275  0  0 0  3	 8310
8282  529  0 0  15	 531 8317
8301  0  0 0  16	 8336
8311  0  0 0  27	 8346
8316  0  0 0  54	 8351
8378  3198  0 0  12	 3213 8414
8381  0  0 0  233	 8417
8382  0  0 0  26	 8418
8446  42  0 0  42	 41 8482
8465  0  0 0  3	 8501
8470  0  0 0  13	 8506
8484  412  0 0  6	 283 413 8520
8499  0  0 0  1	 8535
8517  1794  0 0  30	 1800 8553
8565  0  0 0  14	 8601
8567  0  0 0  9	 8603
8589  0  0 0  6	 8625
8604  42  0 0  9	 41 8640
8613  0  0 0  3	 8649
8648  0  0 0  31	 8684
8653  0  0 0  39	 8689
8657  0  0 0  3	 8694
8668  712  0 0  6	 41 714 8705
8716  0  0 0  8	 8753
8718  0  0 0  332	 8755
8751  5745  0 0  88	 569 5772 8788
8769  5924  0 0  21	 5951 8806
8776  588  0 0  26	 590 8813
8779  0  0 0  28	 8816
8790  739  0 0  38	 741 8827
8807  155  0 0  23	 155 8844
8829  0  0 0  45	 8866
8833  0  0 0  16	 8870
8837  864  0 0  28	 867 8874
8859  385  0 0  12	 386 8896
8862  5  0 0  7	 3 4 8899
8863  7738  0 0  21	 7773 8900
8867  0  0 0  2	 8904
8895  36  0 0  42	 35 8933
8914  0  0 0  37	 8952
8922  0  0 0  46	 8960
8925  0  0 0  6	 8963
8927  0  0 0  1	 8965
8929  0  0 0  12	 8967
8960  0  0 0  23	 8998
8968  7557  0 0  14	 7591 9006
8976  0  0 0  7	 9014
9015  0  0 0  22	 9054
9030  0  0 0  5	 9069
9041  1309  0 0  5	 1314 9080
9051  0  0 0  28	 9090
9057  0  0 0  4	 9096
9065  597  0 0  3	 599 9104
9073  5  0 0  12	 3 4 9112
9116  1831  0 0  2	 1837 9155
9123  0  0 0  1	 9162
9131  0  0 0  25	 9170
9138  8979  0 0  2	 1347 9017 9177
9151  0  0 0  7	 9190
9162  0  0 0  1	 9201
9170  0  0 0  13	 9209
9175  1029  0 0  172	 1033 9214
9217  1832  0 0  13	 1838 9256
9262  1246  0 0  6	 3 4 1251 9301
9263  0  0 0  2	 9302
9264  385  0 0  1021	 386 9303
9275  1155  0 0  11	 1160 9314
9290  0  0 0  16	 9329
9308  0  0 0  27	 9347
9348  567  0 0  11	 569 9387
9407  3759  0 0  1	 3775 9446
9409  4779  0 0  8	 4801 9448
9438  0  0 0  3854	 9477
9471  0  0 0  132	 9510
9497  0  0 0  1	 9536
9509  1794  0 0  67	 1800 9548
9523  7851  0 0  9	 1205 7886 9562
9536  0  0 0  1	 9575
9561  0  0 0  2	 9600
9565  0  0 0  3	 9605
9568  0  0 0  5	 9608
9581  0  0 0  12	 9621
9603  8275  0 0  32	 8310 9643
9634  7556  0 0  17	 41 714 7590 9675
9635  0  0 0  3	 9676
9653  0  0 0  1	 9694
9661  0  0 0  8	 9702
9663  42  0 0  12	 41 9704
9695  1172  0 0  25	 1177 9736
9699  0  0 0  2	 9740
9711  0  0 0  13	 9752
9730  385  0 0  42	 386 9772
9749  36  0 0  13	 35 9791 9792
9779  1357  0 0  36	 1362 9822
9785  3581  0 0  3	 3597 9828
9794  0  0 0  10	 9837
9816  1967  0 0  10	 134 1974 9859
9829  0  0 0  18	 9872
9836  0  0 0  5	 9879
9881  6502  0 0  13	 4499 6532 9924
9890  0  0 0  4192	 9933
9974  588  0 0  14	 590 10017
9981  2271  0 0  18	 2279 10024
9989  0  0 0  5	 10032
9995  0  0 0  5	 10038
10065  6558  0 0  15	 6589 10108
10079  3387  0 0  28	 3402 10122
10084  820  0 0  21	 822 10127
10088  4107  0 0  2	 4124 10131
10095  1086  0 0  4	 1090 10138
10099  0  0 0  44	 10142
10115  5015  0 0  35	 41 192 5038 10158
10122  0  0 0  15	 10165
10133  0  0 0  5	 10176
10135  0  0 0  7	 10178
10139  124  0 0  15	 124 10182
10141  0  0 0  8	 10184
10151  0  0 0  44	 10194 10195
10162  7851  0 0  21	 1205 7886 10206
10179  0  0 0  29	 10223
10200  0  0 0  5	 10244
10217  0  0 0  3	 10261
10220  588  0 0  2	 590 10264
10228  0  0 0  102	 10272
10233  5553  0 0  4	 2051 5580 10277
10256  1048  0 0  3	 436 1052 10300
10271  1794  0 0  2	 1800 10315
10319  5924  0 0  12	 5951 10363
10333  1323  0 0  57	 1328 10377
10336  0  0 0  12	 10380
10349  0  0 0  23	 10393
10372  5197  0 0  23	 5221 10416
10391  0  0 0  6	 10435
10413  0  0 0  45	 10457
10414  1904  0 0  36	 1911 10458
10423  0  0 0  16	 10467
10441  1357  0 0  37	 1362 10485
10455  1172  0 0  1	 1177 10499
10462  0  0 0  9	 10506
10469  711  0 0  24	 569 713 10513
10484  8699  0 0  5	 8736 10528
10490  0  0 0  2	 10534
10495  0  0 0  3	 10539
10516  0  0 0  1	 10560
10528  1967  0 0  8	 134 1974 10572
10559  0  0 0  1	 10603
10588  0  0 0  7	 10632
10609  2271  0 0  19	 2279 10653
10613  0  0 0  24	 10657
10641  42  0 0  1	 41 10685
10676  1339  0 0  13	 217 1344 10720
10689  3286  0 0  33	 1473 3301 10733
10722  0  0 0  47	 10766
10737  9175  0 0  22	 1033 9214 10781
10769  0  0 0  6	 10814
10795  0  0 0  3	 10840
10812  8446  0 0  1396	 41 8482 10857
10831  0  0 0  84	 10877
10870  155  0 0  2	 155 10916
10884  1086  0 0  1	 1090 10930
10903  3469  0 0  29	 3484 10949
10933  1350  0 0  25	 1355 10979
10937  1355  0 0  408	 1360 10983
10945  411  0 0  3	 217 412 10991
10950  0  0 0  698	 10996
10957  0  0 0  25	 11003
10971  110  0 0  18	 110 11017
11004  0  0 0  87	 11050
11014  0  0 0  1	 11060
11015  36  0 0  2	 35 11061
11069  0  0 0  9	 11116
11087  0  0 0  8	 11134
11091  739  0 0  5	 741 11138
11164  2353  0 0  38	 2361 11211
11201  0  0 0  13	 11248
11224  0  0 0  7	 11271
11225  36  0 0  109	 35 11272
11235  268  0 0  22	 269 11282
11236  5745  0 0  2	 569 5772 11283
11256  0  0 0  19	 11303
11274  435  0 0  7	 436 11321
11275  0  0 0  11	 11322
11287  1048  0 0  12	 436 1052 11334
11294  36  0 0  4	 35 11341
11316  10610  0 0  4	 569 713 2134 10654 11363
11338  0  0 0  24	 11385
11363  9890  0 0  4	 9933 11411
11380  7857  0 0  12	 386 7892 11428 11429
11385  0  0 0  6115	 11434
11416  0  0 0  7	 11465
11448  0  0 0  16	 11497
11451  0  0 0  4	 11500
11453  385  0 0  7	 386 11502
11476  4479  0 0  36	 4499 11525
11509  46  0 0  23	 3 4 45 11558
11525  0  0 0  44	 11574
11552  1200  0 0  5	 1205 11601
11555  0  0 0  87	 11604
11566  110  0 0  19	 110 11615
11586  0  0 0  22	 11635
11598  0  0 0  2952	 11647
11632  0  0 0  1301	 11681
11657  5  0 0  64	 3 4 11706
11671  1309  0 0  221	 1314 11720
11707  8589  0 0  33	 8625 11758
11717  0  0 0  42	 11768
11752  9730  0 0  2165	 386 9772 11804
11753  36  0 0  25	 35 11805
11762  0  0 0  7	 11814
11767  724  0 0  20	 3 4 726 11819
11768  0  0 0  21	 11820
11796  0  0 0  3	 11848
11821  191  0 0  23	 41 192 11873
11845  385  0 0  8	 386 11897
11866  0  0 0  10	 11918
11899  7087  0 0  66	 7120 11951
11964  36  0 0  1198	 35 12016
11978  0  0 0  9	 12030
11980  3749  0 0  101	 3765 12032
12011  3065  0 0  20	 3079 12063
12028  3298  0 0  13	 1953 3313 12080
12045  0  0 0  485	 12097
12062  0  0 0  5	 12114
12069  0  0 0  2	 12121
12078  1355  0 0  46	 1360 12130
12093  6288  0 0  76	 6317 12145
12105  385  0 0  13	 386 12157
12109  4487  0 0  23	 4507 12161
12152  10512  0 0  3	 386 10556 12204
12212  2126  0 0  27	 569 713 2134 12264
12214  3545  0 0  7	 3561 12266
12239  5  0 0  12	 3 4 12291
12259  711  0 0  16	 569 713 12311
12260  0  0 0  485	 12312
12265  385  0 0  13	 386 12317
12340  0  0 0  6	 12392
12352  0  0 0  65	 12404
12354  0  0 0  28	 12406
12361  0  0 0  17	 12413
12406  1609  0 0  14	 1615 12458
12428  0  0 0  12	 12480
12466  36  0 0  541	 35 12518
12472  3138  0 0  13	 3153 12524
12479  7658  0 0  6	 7693 12531
12509  0  0 0  37	 12561
12540  0  0 0  5	 12592
12572  0  0 0  38	 12624
12593  0  0 0  5	 12645
12663  0  0 0  3	 12715
12682  0  0 0  16	 12735
12711  0  0 0  21	 12764
12718  4775  0 0  4	 4797 12771
12723  0  0 0  15	 12776
12744  1342  0 0  34	 1347 12797
12802  11044  0 0  165	 11091 12856
12815  1200  0 0  4	 1205 12869
12837  2470  0 0  1	 2481 12891
12873  0  0 0  5	 12927
12910  12072  0 0  13	 12124 12965
12921  0  0 0  11	 12977
13003  0  0 0  8	 13060 13061
13033  8491  0 0  3	 8527 13091
13037  10937  0 0  20	 1360 10983 13095
13047  562  0 0  94	 41 564 13105
13052  0  0 0  30	 13111
13063  0  0 0  33	 13122
13064  36  0 0  185	 35 13123
13065  0  0 0  166	 13124
13087  0  0 0  32	 13146
13117  1086  0 0  14	 1090 13176
13126  1451  0 0  21	 3 4 1456 13185
13144  2942  0 0  1	 2956 13203
13164  0  0 0  264	 13223
13167  1029  0 0  10	 1033 13226
13203  0  0 0  31	 13262
13234  0  0 0  2	 13294
13242  0  0 0  8	 13302
13247  0  0 0  36	 13307
13265  978  0 0  3	 981 13325
13271  12892  0 0  37	 415 12946 13331
13292  5  0 0  26	 3 4 13352
13316  2248  0 0  4	 1473 2256 13376
13329  1086  0 0  43	 1090 13389
13335  0  0 0  20	 13395
13358  1355  0 0  12	 1360 13418
13368  6376  0 0  13	 6405 13428
