0 13 0.124692
1 364 0.089745
2 460 0.024096
3 5581 0.022149
4 73 0.021525
5 2 0.020708
6 8092 0.019467
7 3932 0.017533
8 537 0.015444
9 907 0.013997
10 470 0.013719
11 3799 0.013172
12 526 0.012378
13 4093 0.012112
14 7548 0.011153
15 10146 0.010203
16 937 0.009198
17 1729 0.008303
18 1583 0.007568
19 2727 0.007555
20 8854 0.007323
21 53 0.007117
22 312 0.007114
23 1699 0.006912
24 581 0.006887
25 124 0.006543
26 520 0.006478
27 7626 0.006443
28 1756 0.006397
29 888 0.006103
30 13986 0.005959
31 4048 0.005897
32 575 0.005892
33 5334 0.005870
34 5377 0.005867
35 719 0.005814
36 623 0.004942
37 3631 0.004928
38 2074 0.004912
39 5362 0.004567
40 3532 0.004541
41 3957 0.004540
42 295 0.004296
43 462 0.004296
44 3500 0.004272
45 3512 0.004231
46 5038 0.004205
47 1663 0.004103
48 11547 0.004043
49 1721 0.004023
50 1722 0.004023
51 9619 0.003859
52 5602 0.003806
53 4574 0.003714
54 1330 0.003664
55 8511 0.003653
56 3907 0.003628
57 7842 0.003551
58 17800 0.003459
59 456 0.003318
60 942 0.003243
61 5080 0.003227
62 4015 0.003133
63 9019 0.003030
64 1784 0.003005
65 4467 0.002981
66 10375 0.002972
67 7491 0.002907
68 6175 0.002895
69 6947 0.002878
70 3214 0.002848
71 257 0.002844
72 2262 0.002830
73 2628 0.002825
74 26129 0.002817
75 5862 0.002591
76 11779 0.002560
77 2564 0.002539
78 9130 0.002516
79 361 0.002510
80 720 0.002507
81 1553 0.002476
82 12144 0.002402
83 21047 0.002328
84 401 0.002310
85 3852 0.002294
86 12216 0.002289
87 13138 0.002285
88 5599 0.002284
89 14285 0.002278
90 2526 0.002246
91 6874 0.002211
92 14685 0.002187
93 20033 0.002178
94 10899 0.002170
95 940 0.002169
96 1091 0.002137
97 5855 0.002123
98 1998 0.002121
99 1689 0.002105
