-83 -14 -2 9
-76 25 -6 627
-25 -8 -1 14539
-84 35 -1 627
63 -38 -1 0
81 -21 4 18345
16 82 0 1115
18 67 -2 3
-41 -32 -7 18593
-89 -22 -6 5452
47 32 -4 7
-52 -11 1 10267
63 -34 2 16247
-32 -33 -7 71157
-34 -91 -1 22735
32 59 -2 32378
30 -73 0 3867
-42 52 3 0
50 -76 6 24536
10 1 -5 63371
53 40 7 90782
-2 -35 -4 39993
85 27 4 0
43 20 -5 253
55 20 2 12863
24 13 2 2093
-61 10 -2 0
26 -31 4 81182
34 -79 -3 4958
-87 5 1 3745
25 -45 -7 28
69 58 7 22780
-56 -72 6 437
-78 15 -6 39678
-21 38 6 0
66 17 -2 15167
-56 -22 -1 8858
0 -75 -4 13505
23 -55 6 453
-19 7 4 0
-15 78 -6 7
-25 0 -8 14068
-34 -30 -6 695
-20 30 -8 0
-2 50 0 1082
30 63 5 3
27 47 5 421
-9 78 -8 7
1 -12 -6 28401
45 34 -6 32280
-55 -62 1 69075
47 -53 -1 80345
-79 27 -8 62361
-91 -28 -1 5452
-31 35 -3 7381
0 35 6 509
45 -42 5 4028
-81 -62 6 2836
-65 -1 -4 199
-5 -7 1 338
-81 13 -7 39678
0 -64 8 12193
-49 53 6 170
-30 -16 -4 9
-65 -61 -5 437
46 0 6 71255
-58 30 5 61318
-33 -87 1 1765
-68 -37 -7 13623
-77 3 5 12703
-9 -11 -3 49929
40 -51 -4 0
-2 10 -8 42859
-43 15 2 50253
-80 41 -4 4106
-16 15 -2 46572
-23 28 -6 259
31 45 -3 8076
-52 -22 0 48
-70 -31 5 437
35 -55 8 25132
40 7 -6 4510
21 84 2 3
68 -17 4 11985
-34 -7 8 58505
-38 70 -2 66728
8 9 4 83320
-72 -9 -2 5569
45 24 -6 0
52 12 3 14141
5 65 -6 3354
-51 0 4 348
-5 43 -6 34848
30 -23 8 16100
56 -6 -8 0
73 -43 -6 0
-78 45 3 4106
-30 -10 1 5741
-31 -57 8 5228
56 -62 -4 71639
-81 -17 -3 9
-72 41 -8 627
74 -64 -5 25404
-63 36 -2 14960
84 -25 0 0
51 51 1 14925
-84 19 4 627
63 38 0 1930
16 -34 -1 6065
34 28 2 3
-23 59 1 34138
-47 51 -5 0
37 -3 -2 0
0 31 -2 148
14 -20 3 184
-44 64 -2 37779
-83 35 -8 8591
72 50 -4 22780
18 -49 6 28
30 -48 0 5533
-55 -28 -5 41236
-31 -63 0 37982
-17 -3 -1 44027
25 -23 5 0
-14 -50 7 24774
-81 -38 1 2573
42 63 6 13486
-79 43 -6 65309
9 -82 2 16287
38 -43 0 25545
6 77 1 22326
-26 -64 6 1254
-25 -79 -4 1254
76 -40 -5 79007
46 0 5 3373
-15 -69 -5 50464
-51 -45 0 2721
-57 44 7 3
52 -37 3 16196
7 24 8 0
40 -22 -8 70286
-18 37 1 730
50 8 0 1455
23 -51 7 3602
32 -20 5 4220
46 -34 -3 0
5 79 -6 152
8 15 -1 3
-8 30 1 95429
72 -18 3 5326
-63 -25 5 10799
27 -42 5 11956
45 57 0 5098
93 2 0 28037
27 -67 5 2231
-78 35 3 25944
51 -39 -4 21858
-50 -27 -3 437
29 38 -8 3
8 12 -6 19582
-26 68 -7 5869
75 -34 -1 24049
60 44 -4 0
-93 32 -8 8591
74 -38 7 31973
-9 42 2 69529
72 -38 0 0
9 -19 -2 0
-53 -22 -1 631
22 -93 -5 2231
28 -83 7 66743
52 2 0 0
-16 -13 -8 65296
22 51 -1 3
79 -1 6 3448
-5 -79 2 23848
-43 8 3 0
32 31 -2 2425
14 -82 5 76
42 -77 5 2922
19 -31 -6 53820
40 -8 2 10854
-58 -61 1 437
20 -10 -1 3190
-36 -50 -1 698
5 15 5 7977
-58 -7 -3 6834
73 4 3 13
29 -22 -8 0
55 -18 -1 14001
13 43 1 3
-17 70 -7 42318
-79 27 -5 27428
73 46 -2 7376
48 27 6 656
85 6 6 3448
-83 -10 -6 9
-18 -1 8 9057
8 31 2 135
69 -5 8 3448
-21 -73 5 1254
-13 15 4 170
5 27 -7 7
-12 44 8 7820
-65 56 3 3
-74 27 1 46175
-15 29 -4 3
79 1 -2 3448
-9 -82 2 34575
-14 -40 -5 10962
-55 -66 -6 2836
36 -19 0 161
15 -91 2 76
-21 -65 -8 76
-62 -78 0 2836
-1 24 -2 5697
-9 -72 0 0
-73 -32 -6 65457
-25 45 7 509
-32 18 6 3
-12 3 -5 17147
-31 53 8 0
-63 -40 7 2842
41 12 0 96504
-1 74 -5 19697
10 43 -1 2880
-65 -7 7 12703
-78 21 -1 627
26 -87 -1 2231
75 -31 0 13853
-81 -66 -3 2836
-17 6 7 1326
-6 -88 5 76
3 62 5 3556
-68 1 3 827
-35 54 -6 92625
68 41 -1 10149
5 -8 -4 172
13 -74 1 52619
23 -20 4 0
-1 -3 -6 37
69 32 1 1930
27 2 1 771
-57 -76 -8 2836
51 -21 0 591
-52 -70 -1 2836
18 -2 -4 106
19 75 0 3
20 87 1 3
31 36 8 8165
-25 -81 -4 76
6 -19 3 165
-84 -39 3 19727
-34 -49 0 6
-71 12 -8 5569
63 40 3 0
-60 27 -5 627
88 -32 0 13853
-2 36 4 1531
23 89 8 3
-46 38 -1 11787
-24 -92 5 7570
-19 20 0 6221
-46 14 -8 5322
-27 -68 -4 74529
-2 -19 6 0
-50 19 3 31143
-56 32 -4 4792
-67 28 5 9713
-39 71 4 27540
-10 -60 4 4651
-72 -2 -5 199
-36 62 1 170
10 -40 -4 1436
61 6 0 6199
84 -12 7 3288
9 -52 0 56605
-13 71 1 14978
-65 -55 3 5452
-56 36 -1 2035
-23 -52 0 24138
37 -36 5 3355
-38 -5 1 0
-30 -93 -5 22735
-25 -82 8 3995
65 16 1 15167
-36 -32 -2 5139
-41 -59 -7 8562
33 40 4 3
32 -25 -7 25684
68 20 -2 1930
-8 -35 -5 679
23 -67 7 5089
-32 -44 0 79755
-21 -6 2 9
-65 56 4 38121
-49 -26 6 8268
-67 -77 -3 2836
52 -71 -1 10250
-4 5 4 236
1 -74 8 13988
22 18 4 15787
-41 -72 -3 5935
-29 25 7 3
23 16 -5 3361
51 64 6 13486
69 58 0 29415
85 -8 7 23493
-17 51 -2 88740
-4 44 -5 43506
44 40 -2 20156
-47 -12 7 9
-81 38 -5 4106
27 89 4 3
23 61 1 179
-35 -86 2 1765
33 79 -1 21606
32 -26 -2 9537
61 -60 -4 5548
0 -14 3 10
22 -24 -7 0
69 44 7 10149
77 48 4 5039
-51 25 2 0
10 81 2 8260
67 31 7 54799
34 6 -3 955
-21 9 -5 5563
35 72 3 3
-57 32 8 1094
74 -28 -2 4794
35 85 -7 3
31 6 1 914
-7 89 -5 9353
-51 -70 -2 46064
12 -32 6 31191
-45 2 -8 1036
-44 -29 -7 437
30 -54 4 13203
-71 -38 3 6
85 9 -1 2934
-61 -34 0 2573
-39 -18 1 4061
45 -32 6 0
-56 -66 6 58088
-82 -47 8 53477
17 23 -2 527
-40 30 6 60
-73 41 8 4106
48 -31 2 0
-30 -25 4 13063
-38 -23 -4 6274
51 -17 3 24369
9 66 7 5431
18 -84 0 2231
-76 -37 1 5452
58 -54 7 24197
-47 30 1 54861
-4 80 -4 95747
52 28 6 54830
-3 13 2 35794
36 -30 6 13445
52 45 -8 7
33 20 2 2480
-50 -61 4 437
-17 56 5 16548
53 37 -4 0
86 9 1 2934
13 -18 3 41389
-81 -53 -2 6051
12 -80 7 57519
57 26 7 339
-43 9 -7 11011
13 50 -6 3
-77 -17 -8 9
-46 -77 -5 5935
-59 -48 3 437
-60 -14 8 849
-58 15 -2 0
65 -69 5 5548
-81 -7 4 40800
-38 63 1 798
-35 79 0 170
34 -67 -1 4958
-1 -28 2 10
24 75 5 13717
-35 32 4 29834
-21 -89 -2 1254
53 -34 1 0
66 -7 5 28846
-47 9 6 0
89 0 -2 13
32 -59 7 3564
-78 33 8 12605
-88 -6 5 70791
74 29 2 22819
92 12 3 15741
1 24 -3 8853
-84 4 3 2926
-42 -19 -5 2367
0 35 8 1082
83 -24 -1 0
65 3 6 13
-13 56 -3 7
-57 -57 -5 2836
93 -10 -6 13
-74 -63 0 44132
12 64 -1 21830
62 -22 5 67860
-30 -77 8 8267
66 -29 4 7938
29 -82 -6 7808
25 1 7 50568
-7 -20 4 625
50 53 -7 1148
0 43 3 7
31 -51 7 367
-19 -34 -2 6
-12 33 -1 6173
-27 65 -1 730
75 -12 8 2383
23 24 5 4137
-30 -14 1 15246
77 -31 0 0
-87 -16 -4 28597
-76 47 -7 40987
28 88 3 3
70 0 5 20258
-60 -14 2 15489
-45 -30 2 70054
-65 11 5 37495
-43 -61 1 6
23 38 1 578
-4 69 4 23538
-20 0 0 0
0 77 4 9353
84 19 6 50301
5 -97 7 19212
-29 19 4 4336
-27 -81 3 7570
52 -46 -6 6276
-59 -42 -2 35888
73 1 2 3448
-30 -81 -7 76
15 76 -6 1115
71 49 -3 10149
59 46 1 14183
37 71 -6 3
22 21 0 29496
-33 65 3 170
57 62 -3 3
-10 14 -5 2534
20 -91 -3 76
-20 -76 -2 1254
12 40 6 1115
43 17 -2 0
23 -35 5 19322
20 -23 4 0
37 -80 -3 28
33 -38 -2 50702
-21 -91 3 27203
32 -29 1 0
8 -66 -4 86310
-58 9 5 78737
38 17 7 852
81 3 2 13
-51 -36 1 27108
64 -71 1 0
-14 -60 -7 53479
0 -28 -6 666
-57 45 7 26771
38 -15 3 67161
29 -2 -7 28416
-42 -31 0 12247
34 0 0 940
5 33 -8 2897
-57 -66 3 2836
-59 31 -4 2035
-22 -41 -7 55748
-68 4 -1 67647
54 -70 2 13100
20 51 4 8192
52 -2 -6 2383
-76 -33 6 15652
-15 12 8 31063
-44 1 -7 9
-42 64 -7 0
-42 -38 -3 437
-68 -70 -3 2836
37 -37 -6 402
-35 70 -2 32545
-20 71 -4 7
-79 27 -4 627
-26 28 7 0
-61 34 -1 68946
19 -92 0 76
8 25 -5 16519
-91 21 1 30567
32 70 -2 5694
-40 18 1 170
31 58 -1 9612
27 -38 -5 28
41 69 -6 40253
-84 -5 3 0
27 19 4 0
23 -6 -7 3589
-9 59 3 0
-22 -45 -7 437
61 26 4 1930
37 58 6 5387
-86 35 3 627
-89 -31 -2 5452
-3 -48 1 36054
61 36 -7 0
-2 11 8 3
52 -70 6 10250
-39 -66 1 778
-50 -26 -2 15191
-7 8 3 27022
11 86 2 152
9 9 -1 570
22 -47 -3 32405
-65 8 -2 19144
-32 -51 -6 34530
82 44 3 5039
33 65 3 3
-81 12 4 74230
-55 -8 -5 849
-40 13 0 660
53 -69 1 27661
-52 -56 1 2836
44 78 -4 3
9 76 3 152
81 -26 4 0
-12 -75 0 4973
-23 -28 -5 5945
-22 -54 5 0
-3 19 -3 816
14 71 -6 10703
59 41 -8 81439
24 45 -4 7
-31 64 -2 5869
9 27 1 76699
50 -65 -8 12160
59 -30 5 8808
20 -80 -2 2231
4 39 3 4293
14 80 6 3276
-1 15 -3 27096
-23 7 -4 4157
76 -35 7 0
13 84 1 7
50 42 8 6268
62 -50 -5 0
14 -8 -2 0
3 50 4 57339
-72 -17 -1 9
-28 2 6 563
33 58 2 3
-11 24 -7 26979
-77 49 -6 6285
40 -44 -5 46252
-24 -6 1 1956
58 -46 -3 15843
75 4 8 13
-11 46 -4 35482
-6 72 -3 3
-56 62 -7 29976
20 -5 -7 771
20 -60 -5 5623
-11 8 -2 1859
27 -39 -6 0
-74 31 1 27137
34 64 -5 5694
17 36 0 4699
-19 -89 4 16867
-12 -30 -7 47848
15 54 -4 3
-60 -72 -1 42310
16 -53 -8 47475
34 9 -2 7
58 -41 -8 0
16 26 -6 41818
11 -79 -6 2532
-73 -67 6 2836
-68 -68 5 46802
-41 21 -1 7494
78 -31 -1 13853
-40 20 -3 170
66 29 6 27032
12 67 -7 12654
7 -28 4 10901
-15 74 1 7
-6 70 4 48022
-36 -38 -2 2730
-49 -9 6 33054
-72 -65 -8 28400
-68 -9 -3 9
33 -41 -6 0
53 22 -6 7
45 42 -8 7
53 -80 -7 46443
-54 -67 0 2836
-56 -71 -7 15066
9 59 -2 45580
-52 30 1 5084
93 -8 7 5326
67 -18 -2 2383
-82 -35 -3 437
80 -63 -5 4740
77 19 -4 0
-72 28 1 627
-16 37 7 96
-18 -99 -3 20584
8 -79 -7 6746
33 59 5 3
-73 -16 0 10119
-88 29 -4 627
42 48 -7 3
49 -23 4 4401
75 28 -4 5938
70 -26 1 4794
34 5 4 12429
-24 -70 8 0
46 32 -3 7
-9 -17 6 249
-18 -78 -2 69069
-9 2 -2 17147
23 47 -3 3
-43 -2 0 849
18 61 -2 4994
-3 72 3 7777
42 -4 3 0
-13 31 -7 21390
15 81 4 48524
16 66 -7 1115
80 11 -1 18334
-74 45 7 4106
-66 -34 -3 13446
-85 16 5 627
-50 37 -6 2035
-74 -68 7 2836
-36 -70 6 49696
48 8 2 1359
63 38 -5 13982
42 -30 2 0
-59 -58 -6 23275
-32 68 2 170
11 -84 -6 6746
-1 -35 1 90488
73 -5 3 13
-64 -50 3 437
41 30 -2 339
-71 42 0 44495
21 -71 -5 19553
36 62 1 3
-15 -78 7 87025
-21 -84 -1 1254
16 24 -3 51550
-35 -78 -4 15864
56 35 8 14589
26 14 5 15708
37 79 -4 30359
85 -4 -7 13
2 -13 4 26431
9 29 2 80177
-68 -75 -1 2836
-39 -89 5 1765
38 34 -1 7
-42 11 5 3732
85 38 8 1930
17 -33 -1 93662
-7 -46 3 83
-18 69 -8 42318
-34 32 -8 19482
-15 -11 -1 1287
63 -48 0 0
-77 -8 -6 32687
-25 -39 -7 87250
-78 5 -4 48763
13 -73 4 76
-55 -70 -1 15066
55 9 8 17676
-34 53 -7 0
44 -62 -2 2944
24 -41 0 1103
-29 -60 3 8284
-4 -10 5 0
42 -61 -1 1090
32 -28 -7 25684
79 -16 -4 10421
35 43 7 152
58 63 -8 7
-50 -8 -2 9
-34 -50 6 38901
-7 40 5 0
6 -95 4 76
-70 9 8 5808
18 -12 6 1009
28 -37 0 278
-5 -90 2 76
8 74 -4 10703
15 -13 -2 2693
-87 1 -1 186
-27 -18 -4 458
-83 18 -4 3745
-20 -61 8 4880
31 -9 -7 9950
64 -6 8 0
-22 -68 2 3995
58 60 -4 7
-64 -33 5 2431
70 13 -1 0
81 36 -4 35079
75 -23 0 13853
-47 -4 7 0
-4 -70 5 62934
60 37 3 3686
-5 59 -7 25696
41 66 5 3
-18 -31 -8 7007
-13 74 -7 7
-54 10 6 2223
-71 7 3 94856
-44 -51 -1 10086
-44 26 -4 170
29 -58 -7 66594
36 19 -6 3872
-22 -61 -8 13145
12 -22 4 35052
13 84 -7 27128
-63 48 -4 47089
-62 38 6 27949
9 46 -7 7239
-60 -63 3 21864
6 -7 3 681
67 46 4 10149
-8 -29 -2 415
-3 -4 -2 10573
72 -35 -8 0
-37 -8 3 11169
-28 52 -2 4273
31 4 -4 6789
22 -84 8 2231
-56 12 1 9969
-8 19 -1 51685
25 40 1 3
-38 -51 3 14635
15 51 8 3840
-55 -45 6 437
-66 34 7 4141
-68 -26 1 299
26 28 4 3
-57 8 3 24177
-67 58 -3 0
64 -71 -6 0
-49 5 -6 1810
-24 -13 8 0
-9 -23 -7 3252
30 34 3 4550
-16 3 7 23047
33 -33 -3 0
-25 -44 -2 6
60 -40 -2 19337
-5 0 -4 10405
-19 -65 -3 5017
12 -60 1 6751
2 -51 -5 3007
37 -57 4 10572
16 -51 -3 9614
-40 47 7 3
42 -71 0 2922
67 -10 3 54351
50 -38 0 19598
-83 38 0 4106
50 71 3 5081
7 -21 4 56062
39 -54 -7 8657
-14 73 -3 7
-52 -48 0 19630
-47 58 -8 0
27 74 -7 5694
-83 -39 -4 9
-43 -5 6 0
67 -13 -3 13
-10 24 -1 5697
58 -5 -5 0
-30 13 3 7885
-78 -7 2 0
18 -64 -8 28
38 -58 -3 8657
2 -15 6 3958
-41 39 6 0
27 -16 3 64759
63 -2 8 34431
81 -7 4 68249
-66 9 4 74877
53 32 -1 52709
-10 7 -2 6465
52 42 5 7
-47 0 -2 5034
7 9 -2 5309
43 -38 1 3203
8 68 -7 7
-67 -9 2 0
-38 -9 -5 9
14 54 -6 179
-83 -17 2 48142
51 70 -6 5694
69 -70 6 5548
-1 -53 -3 76
58 30 1 19622
8 -9 -5 1508
95 0 -8 13
70 34 1 0
-21 -87 -3 76
-62 48 0 3
65 5 8 12090
71 42 -5 7376
47 41 -8 7
43 -61 7 24220
-9 -11 -5 94
-34 -43 7 2475
-45 24 -6 1460
-49 -40 2 78788
53 -56 2 19115
-70 9 7 5808
2 1 4 0
69 -34 -7 0
60 40 5 1930
-3 53 -5 730
-56 63 8 0
-18 31 3 2
-24 -34 -8 3879
-34 -64 -5 4676
24 -18 -8 30932
-71 29 3 11889
63 -10 4 24352
0 -64 3 10920
-60 -7 -4 0
-25 -41 3 6
-15 -26 2 33273
78 36 2 1930
22 45 5 3
33 82 -5 59323
68 50 -2 3686
-39 -90 -7 8267
-66 -7 -5 18760
-57 -60 -7 2836
-83 12 3 83258
-60 -15 -7 9
-77 -42 8 19727
-15 -25 -5 76
23 80 6 3
83 -28 8 0
42 -25 3 2448
1 -24 5 23699
-60 2 -2 1036
-66 -71 -5 15066
67 -36 3 0
46 -63 3 13193
19 -67 -1 16899
1 2 -3 5309
-14 -4 8 29
-33 61 -7 0
-48 20 4 9346
-54 -7 -4 18645
67 38 0 1930
-10 68 7 7
7 15 -8 29316
-24 -60 4 67002
11 63 0 3
-55 67 7 45716
7 -66 -2 76
-49 12 2 126
15 -43 -1 453
-13 59 1 39406
31 49 7 8076
41 52 -5 10288
-53 -62 2 2836
-27 -85 -5 76
84 -29 -2 13853
-68 60 8 3
-19 -94 4 16867
-38 -93 8 22735
-41 -26 2 34217
-56 62 -5 0
79 2 -4 13
28 76 5 3
6 47 -8 5161
-64 -60 4 23169
-37 75 5 170
23 72 -4 76566
30 -41 8 23756
22 -81 2 76
-58 39 -7 19646
33 -71 -2 4958
-2 -8 -6 6
-15 0 2 40809
6 -82 -6 6746
-23 -19 1 155
48 8 6 2793
-44 9 7 1036
32 50 8 16849
26 -12 2 37591
14 -14 -2 13726
44 -76 -6 27628
-75 49 8 19270
6 48 7 1082
-21 -87 1 28286
-37 -51 4 6
80 -23 -7 69438
42 75 -7 5694
56 -43 3 13308
-33 -60 -8 32071
-11 -84 -1 34575
6 -24 3 37888
-70 27 -2 58387
-15 -87 -3 44508
-70 40 -8 4106
13 63 -7 26704
7 -13 -2 27110
24 22 3 29398
39 71 -5 5694
-40 65 4 170
-32 77 -5 5409
50 -73 -6 10250
-65 -4 -3 199
10 39 -8 19095
73 -49 2 23842
65 15 2 0
3 -21 7 221
38 23 7 89349
-14 26 -2 12432
71 53 8 63332
-68 -5 -8 83355
-1 -51 2 76774
-65 -6 -1 36387
8 75 -5 10703
-11 78 -2 7
68 39 -8 49401
10 66 0 67084
14 81 8 23278
-79 5 -4 31527
-28 -66 -4 16503
-29 6 -8 9462
25 81 8 13717
-65 -69 -8 437
-58 35 -1 1460
-39 -39 -1 1606
61 -67 2 0
31 77 -6 5694
-46 -72 -5 2836
71 -50 -1 0
-34 -11 5 23283
-66 -39 -1 2842
28 3 3 51247
-34 -88 -5 1254
67 -39 -4 0
-6 -12 -7 9440
-16 54 -1 52769
-24 0 -7 1999
44 -11 -4 31614
-85 -59 -3 42367
-66 -50 2 437
52 -35 -8 0
-18 83 6 7
22 -69 8 3867
4 79 -3 152
-60 -51 -5 38953
-62 -21 -3 9
-70 44 0 4106
-82 46 -2 4106
-5 -4 -4 88652
21 80 -6 869
39 -50 -8 20773
17 -45 -2 33025
75 -32 -1 0
-33 -53 -2 4676
-8 -54 -1 76
-48 -32 -2 437
79 -16 -3 35853
14 56 3 7
57 8 2 18566
29 89 7 16851
67 -44 3 8524
-27 33 2 3392
-89 20 -4 627
30 14 -3 237
38 56 -3 3
-7 -48 5 3167
14 -71 4 28
-72 21 6 17626
-24 13 -6 13806
27 70 -2 7
-9 -5 6 9925
-41 77 1 170
-71 -4 -8 89825
-57 1 -8 7857
10 86 -6 152
-24 -19 -2 153
-4 36 1 28602
66 -29 -6 3832
-68 -14 5 11738
-33 -73 -5 8267
-88 -25 -1 35111
-22 -46 -2 16912
-29 -78 8 1765
-9 -21 0 957
34 -72 -1 31384
-22 -83 -6 1254
67 -39 -6 26372
47 35 6 0
-57 1 -2 0
-50 -18 -2 9
20 75 2 13717
-28 -37 5 1310
84 -27 -3 13853
43 -39 7 0
-22 -72 -4 77582
47 22 2 0
93 13 8 46393
-51 -47 3 6
-53 -69 2 91556
-42 64 3 170
67 -48 -4 0
16 -3 2 520
-46 -59 -8 64032
33 -39 -8 6664
12 -51 -7 26087
-52 -50 2 437
35 87 -8 3
-32 33 2 9033
11 4 8 40053
-71 48 1 0
20 -81 3 28
-12 -24 0 577
-74 35 5 627
-74 -22 5 5452
5 -26 1 96690
-52 20 -3 186
57 -17 -1 13929
84 -24 -3 13853
-79 -26 6 5452
77 -46 0 28503
23 27 2 34527
-58 -51 -2 12926
-61 9 -2 2264
29 -9 5 13258
-82 3 -1 67839
72 38 8 9023
-46 37 -2 85897
64 24 2 8615
71 -53 -2 0
3 59 3 3
61 61 -1 3686
33 -23 1 0
-72 -51 -2 437
-72 10 2 5808
16 -50 8 11128
-34 -39 4 30068
52 -36 3 0
37 -12 0 75339
59 30 5 1930
23 80 -5 3
29 16 2 152
-85 34 -7 8591
-19 -39 -1 2490
2 0 7 681
25 35 -8 3
57 62 -1 3
2 22 -1 2783
45 29 4 22723
33 -29 7 54847
85 -12 5 29593
-50 -73 0 9762
-59 70 -4 12973
32 -61 -1 453
15 -76 -4 28
-46 -32 1 9
77 -29 -3 8202
-4 -62 -5 35301
7 12 3 18322
39 27 -8 3904
7 -18 2 15089
32 75 -1 1115
-7 6 2 1859
-80 -51 -1 6051
54 45 7 7
70 52 -2 55858
-8 -56 -1 76
-22 -25 -7 6
81 25 6 1930
76 -17 -1 49692
52 1 -5 1267
21 -89 -3 76
-22 -24 6 6
72 -33 5 0
14 63 -6 70409
-65 -56 0 20044
11 -13 4 0
46 78 -2 5694
7 -89 3 76
-20 -11 -3 46779
35 -35 7 263
-65 -51 1 18003
-94 19 0 70739
-68 10 6 0
76 -15 -1 2383
46 45 7 7
-15 74 2 14978
-77 10 -6 31146
3 -95 -1 76
52 64 -8 7
57 53 5 51737
74 -2 6 3448
61 -39 0 0
36 8 -2 0
-62 4 -4 40655
-53 -29 -1 1826
9 70 1 3485
50 -24 -7 591
-36 53 0 14227
67 -35 6 591
-10 -31 2 0
-13 54 4 8624
-55 17 -6 35894
-17 61 6 18065
-17 68 2 35732
39 29 -7 13721
-76 -28 8 49085
18 8 6 0
53 -14 5 7771
67 -36 2 0
34 -1 -6 2808
-26 2 -6 21536
-41 47 -8 0
2 -67 -8 39512
73 32 -5 1930
42 21 4 339
74 50 -5 7376
9 36 -5 2215
14 -70 -6 4460
41 13 -5 2056
-68 -10 -8 51545
-81 -27 3 1826
28 -36 2 1103
-38 -93 -2 76
-9 76 -5 35037
-29 3 8 2020
18 73 0 23946
-82 -33 -6 437
-14 -86 -5 76
-33 -3 3 346
-14 -71 -2 14690
-11 -20 4 957
14 -79 3 76
-17 65 3 730
79 -40 -3 0
-19 -12 -7 30774
-26 -72 -3 3995
-68 -34 -6 9
-78 -41 4 25362
-45 60 -4 11633
26 -63 6 1135
0 50 -3 19192
38 -39 0 5533
-44 63 -1 37779
37 0 -1 0
-65 24 -2 33760
12 58 -4 3
15 66 7 3
15 -51 1 36826
40 -21 -7 22614
-8 67 1 7
-54 26 -5 627
-34 -10 -5 26930
-4 -11 6 65326
-77 -40 -8 437
22 70 2 3
17 -12 2 0
47 4 -1 32471
-89 23 -2 627
51 38 2 3686
75 9 -3 4585
-14 -24 4 39
-63 26 0 33804
38 -69 5 1090
-55 -59 0 12908
-9 54 -2 96
