1907  12  0 0  37	 11 1914
1913  4  0 0  5	 3 1920
1926  0  0 0  5	 1933
1933  15  0 0  34	 14 1940
1966  0  0 0  51	 1973
1997  0  0 0  8	 2004
2012  0  0 0  80	 2019
2047  12  0 0  17	 11 2054
2061  0  0 0  20	 2068
2065  0  0 0  12	 2072
2070  22  0 0  8	 21 2077
2075  6  0 0  9	 5 2082
2082  22  0 0  113	 21 2089
2085  321  0 0  109	 321 2092
2094  0  0 0  13	 2101
2133  6  0 0  432	 5 2140
2144  22  0 0  324	 21 2151
2159  0  0 0  27	 2166
2203  844  0 0  15	 844 2210
2228  0  0 0  17	 2235
2236  114  0 0  12	 114 2243
2241  0  0 0  9	 2248
2249  0  0 0  91	 2256
2262  12  0 0  11	 11 2269
2291  817  0 0  77	 5 817 2298
2297  0  0 0  27	 2304
2350  0  0 0  25	 2357
2382  0  0 0  11	 2389
2405  0  0 0  77	 2412
2422  0  0 0  46	 2429
2432  12  0 0  22	 11 2439
2456  6  0 0  21	 5 2464
2498  0  0 0  98	 2506
2504  0  0 0  176	 2512
2507  361  0 0  3	 5 361 2515
2511  0  0 0  10	 2519
2517  0  0 0  14	 2525
2560  0  0 0  20	 2568
2572  0  0 0  12	 2580
2574  1501  0 0  38	 779 1505 2582
2581  12  0 0  14	 11 2589
2590  0  0 0  64	 2598
2604  6  0 0  2272	 5 2612
2605  22  0 0  57	 21 2613
2624  450  0 0  12	 450 2632
2660  0  0 0  21	 2668
2683  6  0 0  5	 5 2691
2710  6  0 0  4	 5 2718
2715  1624  0 0  7	 244 1628 2723
2727  0  0 0  2036	 2735
2735  779  0 0  88	 779 2743
2742  0  0 0  369	 2750
2768  114  0 0  5	 114 2776
2770  0  0 0  47	 2778
2772  0  0 0  2	 2780
2801  0  0 0  5	 2809
2811  12  0 0  15	 11 2820
2823  0  0 0  7	 2832
2832  0  0 0  8	 2841
2870  602  0 0  10	 50 602 2879
2888  0  0 0  2377	 2897
2895  0  0 0  21	 2904
2898  0  0 0  18	 2907
2919  0  0 0  49	 2928
2934  0  0 0  26	 2943
2944  0  0 0  5774	 2953
2962  0  0 0  7	 2971
2974  0  0 0  19	 2983
2978  171  0 0  19	 6 171 2987
2980  15  0 0  1811	 14 2989
2998  0  0 0  7	 3007
3016  0  0 0  49	 3026
3047  0  0 0  1885	 3057
3079  0  0 0  20	 3090
3127  321  0 0  9	 321 3138
3130  6  0 0  9	 5 3141
3139  0  0 0  1618	 3150
3146  4  0 0  6	 3 3157
3157  817  0 0  10	 5 817 3168
3179  2604  0 0  11	 5 2612 3190
3189  12  0 0  15	 11 3200
3214  432  0 0  33	 175 432 3225
3223  1455  0 0  1	 1458 3234
3250  0  0 0  80	 3261
3310  51  0 0  1	 50 3321
3319  1624  0 0  1	 244 1628 3330
3332  0  0 0  6	 3343
3348  0  0 0  11	 3359
3370  2109  0 0  29	 2116 3381
3385  0  0 0  1472	 3397
3400  0  0 0  1676	 3413
3469  12  0 0  18	 11 3483
3622  693  0 0  48	 114 693 3636
3633  2047  0 0  8	 11 2054 3647
3662  0  0 0  120	 3676
3769  0  0 0  4	 3783
3787  572  0 0  9	 572 3801
3789  11  0 0  64	 10 3803
3793  0  0 0  5	 3807
3817  0  0 0  9	 3831
3827  374  0 0  9	 374 3841
3829  3047  0 0  55	 3057 3843
3834  0  0 0  8	 3848
3848  0  0 0  2	 3862
3856  0  0 0  11	 3870
3862  0  0 0  5	 3876
3864  0  0 0  3279	 3878
3874  323  0 0  4	 323 3888
3931  1830  0 0  8	 1836 3945
3943  0  0 0  64	 3957
3949  485  0 0  12	 485 3963
3964  461  0 0  17	 461 3979
4001  3942  0 0  13	 3956 4016
4022  2560  0 0  1130	 2568 4037
4148  3192  0 0  36	 3203 4164
4152  2575  0 0  25	 2583 4169
4185  164  0 0  3015	 3 164 4202
4188  0  0 0  9	 4205
4192  1132  0 0  11	 1132 4209
4194  1145  0 0  63	 6 1145 4211
4208  15  0 0  27	 14 4225
4217  0  0 0  6	 4234
4220  0  0 0  1180	 4237
4237  1652  0 0  3	 14 1656 4254
4297  2134  0 0  8	 3 2141 4314
4301  0  0 0  8	 4318
4311  0  0 0  8	 4328
4321  112  0 0  28	 6 112 4338
4346  3622  0 0  8	 114 693 3636 4364
4366  0  0 0  7	 4384
4374  0  0 0  1	 4392
4375  0  0 0  50	 4393
4386  321  0 0  65	 321 4404
4392  15  0 0  65	 14 4410
4417  0  0 0  3	 4435
4480  15  0 0  6	 14 4499
4503  0  0 0  36	 4522
4537  0  0 0  4	 4556
4570  0  0 0  16	 4589
4572  0  0 0  10	 4591
4628  0  0 0  196	 4648
4718  0  0 0  70	 4738
4727  0  0 0  6198	 4747
4728  15  0 0  98	 14 4748
4740  3912  0 0  5	 3926 4760
4775  65  0 0  1	 64 4795
4801  2070  0 0  10	 21 2077 4821
4805  0  0 0  666	 4825
4814  1104  0 0  32	 50 1104 4834
4819  0  0 0  56	 4839
4821  866  0 0  6	 866 4841
4866  1773  0 0  16	 1779 4886
4879  0  0 0  9	 4899
4883  0  0 0  104	 4903
4898  0  0 0  22	 4918
4906  12  0 0  21	 11 4926
4921  0  0 0  8	 4941
