0 5 0.099663
1 14 0.095674
2 11 0.072194
3 3 0.049418
4 1128 0.034060
5 5144 0.033499
6 164 0.026474
7 779 0.024331
8 2953 0.023854
9 3397 0.023845
10 9081 0.023141
11 7137 0.023141
12 4747 0.022879
13 13977 0.020549
14 1416 0.019752
15 321 0.018431
16 13892 0.016853
17 1132 0.016436
18 21 0.015566
19 4202 0.015155
20 3878 0.012707
21 6 0.011841
22 2568 0.011787
23 4037 0.011764
24 5491 0.010414
25 11779 0.010357
26 26084 0.010281
27 817 0.009740
28 112 0.009079
29 30595 0.008826
30 2989 0.008176
31 33141 0.008114
32 4984 0.007907
33 29453 0.007569
34 18040 0.007566
35 4997 0.007527
36 74452 0.007194
37 3848 0.006649
38 40292 0.006457
39 7056 0.006389
40 60146 0.006327
41 3057 0.006243
42 12757 0.006027
43 28325 0.006006
44 5158 0.005981
45 18269 0.005966
46 8611 0.005956
47 44196 0.005915
48 5340 0.005721
49 5543 0.005703
50 18803 0.005681
51 7426 0.005678
52 720 0.005474
53 6599 0.005445
54 27084 0.005412
55 11760 0.005309
56 2612 0.005199
57 2735 0.005116
58 29105 0.005083
59 20913 0.004945
60 19076 0.004672
61 50 0.004583
62 1100 0.004581
63 2897 0.004580
64 101338 0.004564
65 14796 0.004489
66 9649 0.004479
67 30365 0.004420
68 5635 0.004401
69 5322 0.004210
70 27641 0.004208
71 44182 0.004056
72 26352 0.004054
73 3413 0.004035
74 63410 0.004029
75 20012 0.003947
76 1597 0.003901
77 49323 0.003745
78 25001 0.003678
79 3150 0.003673
80 62026 0.003614
81 28853 0.003596
82 46323 0.003558
83 43293 0.003558
84 11710 0.003294
85 49621 0.003285
86 4825 0.003272
87 48021 0.003242
88 36804 0.003173
89 4237 0.003124
90 40457 0.003098
91 10 0.003054
92 93492 0.003036
93 62358 0.002975
94 12195 0.002877
95 60281 0.002872
96 866 0.002860
97 46499 0.002835
98 69443 0.002797
99 71761 0.002762
